94 #SUP: 768
41 #SUP: 774
110 #SUP: 802
9 #SUP: 823
107 #SUP: 870
37 #SUP: 873
24 #SUP: 898
13 #SUP: 937
6 #SUP: 945
10 #SUP: 1000
52 #SUP: 1090
54 #SUP: 1120
116 #SUP: 1145
56 #SUP: 1157
11 #SUP: 1159
114 #SUP: 1253
98 #SUP: 1431
99 #SUP: 1483
3 #SUP: 1749
28 #SUP: 1891
53 #SUP: 1891
23 #SUP: 2084
36 #SUP: 2108
93 #SUP: 2194
76 #SUP: 2268
67 #SUP: 2276
63 #SUP: 2386
39 #SUP: 2518
59 #SUP: 2578
2 #SUP: 2692
34 #SUP: 2981
85 #SUP: 2981
86 #SUP: 2981
90 #SUP: 2981
2 76 94 #SUP: 768
34 53 94 #SUP: 768
53 85 94 #SUP: 768
53 86 94 #SUP: 768
53 90 94 #SUP: 768
53 76 94 #SUP: 768
53 67 94 #SUP: 768
39 53 94 #SUP: 768
2 53 94 #SUP: 768
28 34 94 #SUP: 768
28 85 94 #SUP: 768
28 86 94 #SUP: 768
28 90 94 #SUP: 768
28 53 94 #SUP: 768
28 76 94 #SUP: 768
28 67 94 #SUP: 768
28 39 94 #SUP: 768
2 28 94 #SUP: 768
34 94 114 #SUP: 768
85 94 114 #SUP: 768
86 94 114 #SUP: 768
90 94 114 #SUP: 768
28 94 114 #SUP: 768
53 94 114 #SUP: 768
76 94 114 #SUP: 768
67 94 114 #SUP: 768
39 94 114 #SUP: 768
2 94 114 #SUP: 768
34 54 94 #SUP: 768
54 85 94 #SUP: 768
54 86 94 #SUP: 768
54 90 94 #SUP: 768
54 94 114 #SUP: 768
28 54 94 #SUP: 768
53 54 94 #SUP: 768
54 76 94 #SUP: 768
54 67 94 #SUP: 768
39 54 94 #SUP: 768
2 54 94 #SUP: 768
24 34 94 #SUP: 768
24 85 94 #SUP: 768
24 86 94 #SUP: 768
24 90 94 #SUP: 768
24 54 94 #SUP: 768
24 94 114 #SUP: 768
24 28 94 #SUP: 768
24 53 94 #SUP: 768
24 76 94 #SUP: 768
24 67 94 #SUP: 768
24 39 94 #SUP: 768
2 24 94 #SUP: 768
34 37 94 #SUP: 768
37 85 94 #SUP: 768
37 86 94 #SUP: 768
37 90 94 #SUP: 768
24 37 94 #SUP: 768
37 54 94 #SUP: 768
37 94 114 #SUP: 768
28 37 94 #SUP: 768
37 53 94 #SUP: 768
37 76 94 #SUP: 768
37 67 94 #SUP: 768
37 39 94 #SUP: 768
2 37 94 #SUP: 768
34 85 94 #SUP: 768
34 86 94 #SUP: 768
34 90 94 #SUP: 768
41 86 90 #SUP: 774
85 86 90 #SUP: 2981
41 85 86 #SUP: 774
41 85 90 #SUP: 774
34 41 85 #SUP: 774
34 41 86 #SUP: 774
34 41 90 #SUP: 774
86 90 110 #SUP: 802
85 86 110 #SUP: 802
85 90 110 #SUP: 802
34 59 110 #SUP: 796
59 85 110 #SUP: 796
59 86 110 #SUP: 796
59 90 110 #SUP: 796
34 63 110 #SUP: 796
63 85 110 #SUP: 796
63 86 110 #SUP: 796
63 90 110 #SUP: 796
59 63 110 #SUP: 796
34 93 110 #SUP: 796
85 93 110 #SUP: 796
86 93 110 #SUP: 796
90 93 110 #SUP: 796
63 93 110 #SUP: 796
59 93 110 #SUP: 796
34 85 110 #SUP: 802
34 86 110 #SUP: 802
34 90 110 #SUP: 802
9 86 90 #SUP: 823
9 85 86 #SUP: 823
9 85 90 #SUP: 823
9 34 67 #SUP: 823
9 67 85 #SUP: 823
9 67 86 #SUP: 823
9 67 90 #SUP: 823
9 34 76 #SUP: 823
9 76 85 #SUP: 823
9 76 86 #SUP: 823
9 76 90 #SUP: 823
9 67 76 #SUP: 823
9 34 85 #SUP: 823
9 34 86 #SUP: 823
9 34 90 #SUP: 823
86 90 107 #SUP: 870
85 86 107 #SUP: 870
85 90 107 #SUP: 870
34 67 107 #SUP: 870
67 85 107 #SUP: 870
67 86 107 #SUP: 870
67 90 107 #SUP: 870
34 76 107 #SUP: 870
76 85 107 #SUP: 870
76 86 107 #SUP: 870
76 90 107 #SUP: 870
67 76 107 #SUP: 870
34 85 107 #SUP: 870
34 86 107 #SUP: 870
34 90 107 #SUP: 870
37 86 90 #SUP: 873
37 85 86 #SUP: 873
37 85 90 #SUP: 873
2 34 37 #SUP: 864
2 37 85 #SUP: 864
2 37 86 #SUP: 864
2 37 90 #SUP: 864
34 37 39 #SUP: 768
37 39 85 #SUP: 768
37 39 86 #SUP: 768
37 39 90 #SUP: 768
2 37 39 #SUP: 768
34 37 67 #SUP: 873
37 67 85 #SUP: 873
37 67 86 #SUP: 873
37 67 90 #SUP: 873
37 39 67 #SUP: 768
2 37 67 #SUP: 864
34 37 76 #SUP: 873
37 76 85 #SUP: 873
37 76 86 #SUP: 873
37 76 90 #SUP: 873
37 67 76 #SUP: 873
37 39 76 #SUP: 768
2 37 76 #SUP: 864
34 37 53 #SUP: 864
37 53 85 #SUP: 864
37 53 86 #SUP: 864
37 53 90 #SUP: 864
37 53 76 #SUP: 864
37 53 67 #SUP: 864
37 39 53 #SUP: 768
2 37 53 #SUP: 864
28 34 37 #SUP: 768
28 37 85 #SUP: 768
28 37 86 #SUP: 768
28 37 90 #SUP: 768
28 37 53 #SUP: 768
28 37 76 #SUP: 768
28 37 67 #SUP: 768
28 37 39 #SUP: 768
2 28 37 #SUP: 768
34 37 114 #SUP: 768
37 85 114 #SUP: 768
37 86 114 #SUP: 768
37 90 114 #SUP: 768
28 37 114 #SUP: 768
37 53 114 #SUP: 768
37 76 114 #SUP: 768
37 67 114 #SUP: 768
37 39 114 #SUP: 768
2 37 114 #SUP: 768
34 37 54 #SUP: 768
37 54 85 #SUP: 768
37 54 86 #SUP: 768
37 54 90 #SUP: 768
37 54 114 #SUP: 768
28 37 54 #SUP: 768
37 53 54 #SUP: 768
37 54 76 #SUP: 768
37 54 67 #SUP: 768
37 39 54 #SUP: 768
2 37 54 #SUP: 768
24 34 37 #SUP: 777
24 37 85 #SUP: 777
24 37 86 #SUP: 777
24 37 90 #SUP: 777
24 37 54 #SUP: 768
24 37 114 #SUP: 768
24 28 37 #SUP: 768
24 37 53 #SUP: 768
24 37 76 #SUP: 777
24 37 67 #SUP: 777
24 37 39 #SUP: 768
2 24 37 #SUP: 768
34 37 85 #SUP: 873
34 37 86 #SUP: 873
34 37 90 #SUP: 873
24 86 90 #SUP: 898
24 85 86 #SUP: 898
24 85 90 #SUP: 898
2 24 34 #SUP: 864
2 24 85 #SUP: 864
2 24 86 #SUP: 864
2 24 90 #SUP: 864
24 34 39 #SUP: 787
24 39 85 #SUP: 787
24 39 86 #SUP: 787
24 39 90 #SUP: 787
2 24 39 #SUP: 768
24 34 67 #SUP: 879
24 67 85 #SUP: 879
24 67 86 #SUP: 879
24 67 90 #SUP: 879
24 39 67 #SUP: 768
2 24 67 #SUP: 864
24 34 76 #SUP: 879
24 76 85 #SUP: 879
24 76 86 #SUP: 879
24 76 90 #SUP: 879
24 67 76 #SUP: 879
24 39 76 #SUP: 768
2 24 76 #SUP: 864
24 34 53 #SUP: 768
24 53 85 #SUP: 768
24 53 86 #SUP: 768
24 53 90 #SUP: 768
24 53 76 #SUP: 768
24 53 67 #SUP: 768
24 39 53 #SUP: 768
2 24 53 #SUP: 768
24 28 34 #SUP: 864
24 28 85 #SUP: 864
24 28 86 #SUP: 864
24 28 90 #SUP: 864
24 28 53 #SUP: 768
24 28 76 #SUP: 864
24 28 67 #SUP: 864
24 28 39 #SUP: 768
2 24 28 #SUP: 864
24 34 114 #SUP: 773
24 85 114 #SUP: 773
24 86 114 #SUP: 773
24 90 114 #SUP: 773
24 28 114 #SUP: 768
24 53 114 #SUP: 768
24 76 114 #SUP: 768
24 67 114 #SUP: 768
24 39 114 #SUP: 773
2 24 114 #SUP: 768
24 34 54 #SUP: 864
24 54 85 #SUP: 864
24 54 86 #SUP: 864
24 54 90 #SUP: 864
24 54 114 #SUP: 768
24 28 54 #SUP: 864
24 53 54 #SUP: 768
24 54 76 #SUP: 864
24 54 67 #SUP: 864
24 39 54 #SUP: 768
2 24 54 #SUP: 864
24 34 85 #SUP: 898
24 34 86 #SUP: 898
24 34 90 #SUP: 898
13 86 90 #SUP: 937
13 85 86 #SUP: 937
13 85 90 #SUP: 937
2 13 34 #SUP: 809
2 13 85 #SUP: 809
2 13 86 #SUP: 809
2 13 90 #SUP: 809
13 34 59 #SUP: 809
13 59 85 #SUP: 809
13 59 86 #SUP: 809
13 59 90 #SUP: 809
13 34 39 #SUP: 761
13 39 85 #SUP: 761
13 39 86 #SUP: 761
13 39 90 #SUP: 761
2 13 39 #SUP: 761
13 34 85 #SUP: 937
13 34 86 #SUP: 937
13 34 90 #SUP: 937
6 86 90 #SUP: 945
6 85 86 #SUP: 945
6 85 90 #SUP: 945
2 6 34 #SUP: 817
2 6 85 #SUP: 817
2 6 86 #SUP: 817
2 6 90 #SUP: 817
6 34 59 #SUP: 753
6 59 85 #SUP: 753
6 59 86 #SUP: 753
6 59 90 #SUP: 753
6 34 67 #SUP: 776
6 67 85 #SUP: 776
6 67 86 #SUP: 776
6 67 90 #SUP: 776
6 34 76 #SUP: 771
6 76 85 #SUP: 771
6 76 86 #SUP: 771
6 76 90 #SUP: 771
6 34 85 #SUP: 945
6 34 86 #SUP: 945
6 34 90 #SUP: 945
10 86 90 #SUP: 1000
10 85 86 #SUP: 1000
10 85 90 #SUP: 1000
2 10 34 #SUP: 872
2 10 85 #SUP: 872
2 10 86 #SUP: 872
2 10 90 #SUP: 872
10 34 59 #SUP: 1000
10 59 85 #SUP: 1000
10 59 86 #SUP: 1000
10 59 90 #SUP: 1000
2 10 59 #SUP: 872
10 34 39 #SUP: 872
10 39 85 #SUP: 872
10 39 86 #SUP: 872
10 39 90 #SUP: 872
10 39 59 #SUP: 872
2 10 39 #SUP: 872
10 34 63 #SUP: 808
10 63 85 #SUP: 808
10 63 86 #SUP: 808
10 63 90 #SUP: 808
10 59 63 #SUP: 808
10 34 93 #SUP: 1000
10 85 93 #SUP: 1000
10 86 93 #SUP: 1000
10 90 93 #SUP: 1000
10 63 93 #SUP: 808
10 39 93 #SUP: 872
10 59 93 #SUP: 1000
2 10 93 #SUP: 872
10 34 36 #SUP: 1000
10 36 85 #SUP: 1000
10 36 86 #SUP: 1000
10 36 90 #SUP: 1000
10 36 93 #SUP: 1000
10 36 63 #SUP: 808
10 36 39 #SUP: 872
10 36 59 #SUP: 1000
2 10 36 #SUP: 872
10 23 34 #SUP: 1000
10 23 85 #SUP: 1000
10 23 86 #SUP: 1000
10 23 90 #SUP: 1000
10 23 36 #SUP: 1000
10 23 93 #SUP: 1000
10 23 63 #SUP: 808
10 23 39 #SUP: 872
10 23 59 #SUP: 1000
2 10 23 #SUP: 872
10 34 85 #SUP: 1000
10 34 86 #SUP: 1000
10 34 90 #SUP: 1000
52 86 90 #SUP: 1090
52 85 86 #SUP: 1090
52 85 90 #SUP: 1090
2 34 52 #SUP: 800
2 52 85 #SUP: 800
2 52 86 #SUP: 800
2 52 90 #SUP: 800
34 52 59 #SUP: 1071
52 59 85 #SUP: 1071
52 59 86 #SUP: 1071
52 59 90 #SUP: 1071
2 52 59 #SUP: 800
34 52 63 #SUP: 879
52 63 85 #SUP: 879
52 63 86 #SUP: 879
52 63 90 #SUP: 879
52 59 63 #SUP: 879
34 52 67 #SUP: 1071
52 67 85 #SUP: 1071
52 67 86 #SUP: 1071
52 67 90 #SUP: 1071
52 63 67 #SUP: 879
52 59 67 #SUP: 1071
2 52 67 #SUP: 800
34 52 76 #SUP: 1071
52 76 85 #SUP: 1071
52 76 86 #SUP: 1071
52 76 90 #SUP: 1071
52 67 76 #SUP: 1071
52 63 76 #SUP: 879
52 59 76 #SUP: 1071
2 52 76 #SUP: 800
34 52 93 #SUP: 1071
52 85 93 #SUP: 1071
52 86 93 #SUP: 1071
52 90 93 #SUP: 1071
52 76 93 #SUP: 1071
52 67 93 #SUP: 1071
52 63 93 #SUP: 879
52 59 93 #SUP: 1071
2 52 93 #SUP: 800
34 36 52 #SUP: 1081
36 52 85 #SUP: 1081
36 52 86 #SUP: 1081
36 52 90 #SUP: 1081
36 52 93 #SUP: 1062
36 52 76 #SUP: 1062
36 52 67 #SUP: 1062
36 52 63 #SUP: 870
36 52 59 #SUP: 1062
2 36 52 #SUP: 800
23 34 52 #SUP: 960
23 52 85 #SUP: 960
23 52 86 #SUP: 960
23 52 90 #SUP: 960
23 36 52 #SUP: 960
23 52 93 #SUP: 960
23 52 76 #SUP: 960
23 52 67 #SUP: 960
23 52 63 #SUP: 768
23 52 59 #SUP: 960
34 52 85 #SUP: 1090
34 52 86 #SUP: 1090
34 52 90 #SUP: 1090
54 86 90 #SUP: 1120
54 85 86 #SUP: 1120
54 85 90 #SUP: 1120
2 34 54 #SUP: 864
2 54 85 #SUP: 864
2 54 86 #SUP: 864
2 54 90 #SUP: 864
34 39 54 #SUP: 768
39 54 85 #SUP: 768
39 54 86 #SUP: 768
39 54 90 #SUP: 768
2 39 54 #SUP: 768
34 54 67 #SUP: 1120
54 67 85 #SUP: 1120
54 67 86 #SUP: 1120
54 67 90 #SUP: 1120
39 54 67 #SUP: 768
2 54 67 #SUP: 864
34 54 76 #SUP: 1120
54 76 85 #SUP: 1120
54 76 86 #SUP: 1120
54 76 90 #SUP: 1120
54 67 76 #SUP: 1120
39 54 76 #SUP: 768
2 54 76 #SUP: 864
34 53 54 #SUP: 768
53 54 85 #SUP: 768
53 54 86 #SUP: 768
53 54 90 #SUP: 768
53 54 76 #SUP: 768
53 54 67 #SUP: 768
39 53 54 #SUP: 768
2 53 54 #SUP: 768
28 34 54 #SUP: 864
28 54 85 #SUP: 864
28 54 86 #SUP: 864
28 54 90 #SUP: 864
28 53 54 #SUP: 768
28 54 76 #SUP: 864
28 54 67 #SUP: 864
28 39 54 #SUP: 768
2 28 54 #SUP: 864
34 54 114 #SUP: 896
54 85 114 #SUP: 896
54 86 114 #SUP: 896
54 90 114 #SUP: 896
28 54 114 #SUP: 768
53 54 114 #SUP: 768
54 76 114 #SUP: 896
54 67 114 #SUP: 896
39 54 114 #SUP: 768
2 54 114 #SUP: 768
34 54 85 #SUP: 1120
34 54 86 #SUP: 1120
34 54 90 #SUP: 1120
86 90 116 #SUP: 1145
85 86 116 #SUP: 1145
85 90 116 #SUP: 1145
2 34 116 #SUP: 1123
2 85 116 #SUP: 1123
2 86 116 #SUP: 1123
2 90 116 #SUP: 1123
34 59 116 #SUP: 1138
59 85 116 #SUP: 1138
59 86 116 #SUP: 1138
59 90 116 #SUP: 1138
2 59 116 #SUP: 1123
34 39 116 #SUP: 1034
39 85 116 #SUP: 1034
39 86 116 #SUP: 1034
39 90 116 #SUP: 1034
39 59 116 #SUP: 1027
2 39 116 #SUP: 1027
34 63 116 #SUP: 1138
63 85 116 #SUP: 1138
63 86 116 #SUP: 1138
63 90 116 #SUP: 1138
39 63 116 #SUP: 1027
59 63 116 #SUP: 1138
2 63 116 #SUP: 1123
34 93 116 #SUP: 1138
85 93 116 #SUP: 1138
86 93 116 #SUP: 1138
90 93 116 #SUP: 1138
63 93 116 #SUP: 1138
39 93 116 #SUP: 1027
59 93 116 #SUP: 1138
2 93 116 #SUP: 1123
34 36 116 #SUP: 1040
36 85 116 #SUP: 1040
36 86 116 #SUP: 1040
36 90 116 #SUP: 1040
36 93 116 #SUP: 1033
36 63 116 #SUP: 1033
36 39 116 #SUP: 1034
36 59 116 #SUP: 1033
2 36 116 #SUP: 1027
23 34 116 #SUP: 1123
23 85 116 #SUP: 1123
23 86 116 #SUP: 1123
23 90 116 #SUP: 1123
23 36 116 #SUP: 1027
23 93 116 #SUP: 1123
23 63 116 #SUP: 1123
23 39 116 #SUP: 1027
23 59 116 #SUP: 1123
2 23 116 #SUP: 1123
34 53 116 #SUP: 1123
53 85 116 #SUP: 1123
53 86 116 #SUP: 1123
53 90 116 #SUP: 1123
23 53 116 #SUP: 1123
36 53 116 #SUP: 1027
53 93 116 #SUP: 1123
53 63 116 #SUP: 1123
39 53 116 #SUP: 1027
53 59 116 #SUP: 1123
2 53 116 #SUP: 1123
28 34 116 #SUP: 1027
28 85 116 #SUP: 1027
28 86 116 #SUP: 1027
28 90 116 #SUP: 1027
28 53 116 #SUP: 1027
23 28 116 #SUP: 1027
28 36 116 #SUP: 1027
28 93 116 #SUP: 1027
28 63 116 #SUP: 1027
28 39 116 #SUP: 1027
28 59 116 #SUP: 1027
2 28 116 #SUP: 1027
3 34 116 #SUP: 840
3 85 116 #SUP: 840
3 86 116 #SUP: 840
3 90 116 #SUP: 840
3 28 116 #SUP: 770
3 53 116 #SUP: 818
3 23 116 #SUP: 818
3 36 116 #SUP: 783
3 93 116 #SUP: 833
3 63 116 #SUP: 833
3 39 116 #SUP: 777
3 59 116 #SUP: 833
2 3 116 #SUP: 818
34 56 116 #SUP: 1145
56 85 116 #SUP: 1145
56 86 116 #SUP: 1145
56 90 116 #SUP: 1145
3 56 116 #SUP: 840
28 56 116 #SUP: 1027
53 56 116 #SUP: 1123
23 56 116 #SUP: 1123
36 56 116 #SUP: 1040
56 93 116 #SUP: 1138
56 63 116 #SUP: 1138
39 56 116 #SUP: 1034
56 59 116 #SUP: 1138
2 56 116 #SUP: 1123
34 85 116 #SUP: 1145
34 86 116 #SUP: 1145
34 90 116 #SUP: 1145
56 86 90 #SUP: 1157
56 85 86 #SUP: 1157
56 85 90 #SUP: 1157
2 34 56 #SUP: 1123
2 56 85 #SUP: 1123
2 56 86 #SUP: 1123
2 56 90 #SUP: 1123
34 56 59 #SUP: 1138
56 59 85 #SUP: 1138
56 59 86 #SUP: 1138
56 59 90 #SUP: 1138
2 56 59 #SUP: 1123
34 39 56 #SUP: 1046
39 56 85 #SUP: 1046
39 56 86 #SUP: 1046
39 56 90 #SUP: 1046
39 56 59 #SUP: 1027
2 39 56 #SUP: 1027
34 56 63 #SUP: 1138
56 63 85 #SUP: 1138
56 63 86 #SUP: 1138
56 63 90 #SUP: 1138
39 56 63 #SUP: 1027
56 59 63 #SUP: 1138
2 56 63 #SUP: 1123
34 56 93 #SUP: 1138
56 85 93 #SUP: 1138
56 86 93 #SUP: 1138
56 90 93 #SUP: 1138
56 63 93 #SUP: 1138
39 56 93 #SUP: 1027
56 59 93 #SUP: 1138
2 56 93 #SUP: 1123
