11 #SUP: 2129
38 #SUP: 2196
27 #SUP: 2205
54 #SUP: 2216
21 #SUP: 2225
72 #SUP: 2345
74 #SUP: 2407
17 #SUP: 2500
31 #SUP: 2526
46 #SUP: 2556
44 #SUP: 2612
64 #SUP: 2631
42 #SUP: 2714
3 #SUP: 2839
25 #SUP: 2860
9 #SUP: 2874
5 #SUP: 2971
48 #SUP: 3013
56 #SUP: 3021
66 #SUP: 3021
34 #SUP: 3040
62 #SUP: 3060
7 #SUP: 3076
36 #SUP: 3099
60 #SUP: 3149
40 #SUP: 3170
29 #SUP: 3181
52 #SUP: 3185
58 #SUP: 3195
38 40 56 #SUP: 2101
29 38 56 #SUP: 2086
38 52 56 #SUP: 2099
38 56 58 #SUP: 2100
5 34 38 #SUP: 2084
5 38 62 #SUP: 2093
5 38 60 #SUP: 2102
5 38 40 #SUP: 2139
5 29 38 #SUP: 2132
5 38 52 #SUP: 2132
5 38 58 #SUP: 2138
27 52 58 #SUP: 2193
27 29 52 #SUP: 2187
27 29 58 #SUP: 2197
27 29 40 #SUP: 2172
27 40 52 #SUP: 2168
27 40 58 #SUP: 2178
27 40 60 #SUP: 2145
27 29 60 #SUP: 2165
27 52 60 #SUP: 2159
27 58 60 #SUP: 2169
27 36 60 #SUP: 2124
27 36 40 #SUP: 2133
27 29 36 #SUP: 2152
27 36 52 #SUP: 2148
27 36 58 #SUP: 2158
7 27 36 #SUP: 2088
7 27 60 #SUP: 2101
7 27 40 #SUP: 2108
7 27 29 #SUP: 2131
7 27 52 #SUP: 2123
7 27 58 #SUP: 2133
27 29 62 #SUP: 2081
27 58 62 #SUP: 2088
27 56 58 #SUP: 2081
27 36 48 #SUP: 2111
27 48 60 #SUP: 2098
27 40 48 #SUP: 2097
27 29 48 #SUP: 2116
27 48 52 #SUP: 2112
27 48 58 #SUP: 2122
52 54 58 #SUP: 2204
29 52 54 #SUP: 2190
29 54 58 #SUP: 2200
29 40 54 #SUP: 2175
40 52 54 #SUP: 2179
40 54 58 #SUP: 2189
40 54 60 #SUP: 2144
29 54 60 #SUP: 2156
52 54 60 #SUP: 2158
54 58 60 #SUP: 2168
36 54 60 #SUP: 2096
36 40 54 #SUP: 2117
29 36 54 #SUP: 2128
36 52 54 #SUP: 2132
36 54 58 #SUP: 2142
7 54 60 #SUP: 2086
7 40 54 #SUP: 2105
7 29 54 #SUP: 2124
7 52 54 #SUP: 2120
7 54 58 #SUP: 2130
54 60 62 #SUP: 2087
40 54 62 #SUP: 2118
29 54 62 #SUP: 2118
52 54 62 #SUP: 2122
54 58 62 #SUP: 2133
34 40 54 #SUP: 2088
29 34 54 #SUP: 2107
34 52 54 #SUP: 2102
34 54 58 #SUP: 2110
40 54 56 #SUP: 2098
29 54 56 #SUP: 2108
52 54 56 #SUP: 2118
54 56 58 #SUP: 2122
21 52 58 #SUP: 2214
21 29 52 #SUP: 2200
21 29 58 #SUP: 2209
21 29 40 #SUP: 2184
21 40 52 #SUP: 2189
21 40 58 #SUP: 2198
21 40 60 #SUP: 2157
21 29 60 #SUP: 2169
21 52 60 #SUP: 2172
21 58 60 #SUP: 2181
21 36 60 #SUP: 2128
21 36 40 #SUP: 2145
21 29 36 #SUP: 2156
21 36 52 #SUP: 2161
21 36 58 #SUP: 2170
7 21 36 #SUP: 2109
7 21 60 #SUP: 2122
7 21 40 #SUP: 2137
7 21 29 #SUP: 2156
7 21 52 #SUP: 2153
7 21 58 #SUP: 2162
21 40 62 #SUP: 2080
21 29 62 #SUP: 2080
21 52 62 #SUP: 2085
21 58 62 #SUP: 2095
21 34 40 #SUP: 2090
21 29 34 #SUP: 2109
21 34 52 #SUP: 2105
21 34 58 #SUP: 2112
21 60 66 #SUP: 2093
21 29 66 #SUP: 2085
21 52 66 #SUP: 2083
21 58 66 #SUP: 2092
21 56 58 #SUP: 2080
21 36 48 #SUP: 2082
21 29 48 #SUP: 2082
21 48 52 #SUP: 2087
21 48 58 #SUP: 2096
5 21 29 #SUP: 2082
5 21 52 #SUP: 2079
5 21 58 #SUP: 2088
52 58 72 #SUP: 2345
29 52 72 #SUP: 2345
29 58 72 #SUP: 2345
29 40 72 #SUP: 2335
40 52 72 #SUP: 2335
40 58 72 #SUP: 2335
40 60 72 #SUP: 2335
29 60 72 #SUP: 2345
52 60 72 #SUP: 2345
58 60 72 #SUP: 2345
36 60 72 #SUP: 2253
36 40 72 #SUP: 2243
29 36 72 #SUP: 2253
36 52 72 #SUP: 2253
36 58 72 #SUP: 2253
7 36 72 #SUP: 2154
7 60 72 #SUP: 2246
7 40 72 #SUP: 2236
7 29 72 #SUP: 2246
7 52 72 #SUP: 2246
7 58 72 #SUP: 2246
7 62 72 #SUP: 2147
36 62 72 #SUP: 2154
60 62 72 #SUP: 2246
40 62 72 #SUP: 2239
29 62 72 #SUP: 2246
52 62 72 #SUP: 2246
58 62 72 #SUP: 2246
34 62 72 #SUP: 2170
7 34 72 #SUP: 2168
34 36 72 #SUP: 2173
34 60 72 #SUP: 2265
34 40 72 #SUP: 2255
29 34 72 #SUP: 2265
34 52 72 #SUP: 2265
34 58 72 #SUP: 2265
34 66 72 #SUP: 2265
62 66 72 #SUP: 2246
7 66 72 #SUP: 2246
36 66 72 #SUP: 2253
60 66 72 #SUP: 2345
40 66 72 #SUP: 2335
29 66 72 #SUP: 2345
52 66 72 #SUP: 2345
58 66 72 #SUP: 2345
56 66 72 #SUP: 2201
34 56 72 #SUP: 2129
56 62 72 #SUP: 2131
7 56 72 #SUP: 2120
36 56 72 #SUP: 2109
56 60 72 #SUP: 2201
40 56 72 #SUP: 2191
29 56 72 #SUP: 2201
52 56 72 #SUP: 2201
56 58 72 #SUP: 2201
48 56 72 #SUP: 2087
48 66 72 #SUP: 2231
34 48 72 #SUP: 2151
48 62 72 #SUP: 2132
7 48 72 #SUP: 2132
36 48 72 #SUP: 2208
48 60 72 #SUP: 2231
40 48 72 #SUP: 2221
29 48 72 #SUP: 2231
48 52 72 #SUP: 2231
48 58 72 #SUP: 2231
5 48 72 #SUP: 2090
5 66 72 #SUP: 2204
5 34 72 #SUP: 2158
5 62 72 #SUP: 2114
5 7 72 #SUP: 2109
5 36 72 #SUP: 2112
5 60 72 #SUP: 2204
5 40 72 #SUP: 2194
5 29 72 #SUP: 2204
5 52 72 #SUP: 2204
5 58 72 #SUP: 2204
9 66 72 #SUP: 2085
9 60 72 #SUP: 2085
9 29 72 #SUP: 2085
9 52 72 #SUP: 2085
9 58 72 #SUP: 2085
25 66 72 #SUP: 2096
25 60 72 #SUP: 2096
25 40 72 #SUP: 2086
25 29 72 #SUP: 2096
25 52 72 #SUP: 2096
25 58 72 #SUP: 2096
3 66 72 #SUP: 2175
3 34 72 #SUP: 2097
3 62 72 #SUP: 2083
3 7 72 #SUP: 2102
3 36 72 #SUP: 2086
3 60 72 #SUP: 2175
3 40 72 #SUP: 2165
3 29 72 #SUP: 2175
3 52 72 #SUP: 2175
3 58 72 #SUP: 2175
42 48 72 #SUP: 2087
42 66 72 #SUP: 2193
34 42 72 #SUP: 2117
42 62 72 #SUP: 2095
7 42 72 #SUP: 2099
36 42 72 #SUP: 2110
42 60 72 #SUP: 2193
40 42 72 #SUP: 2187
29 42 72 #SUP: 2193
42 52 72 #SUP: 2193
42 58 72 #SUP: 2193
42 64 72 #SUP: 2095
64 66 72 #SUP: 2133
60 64 72 #SUP: 2133
40 64 72 #SUP: 2133
29 64 72 #SUP: 2133
52 64 72 #SUP: 2133
58 64 72 #SUP: 2133
52 58 74 #SUP: 2395
29 52 74 #SUP: 2381
29 58 74 #SUP: 2391
29 40 74 #SUP: 2366
40 52 74 #SUP: 2370
40 58 74 #SUP: 2380
40 60 74 #SUP: 2335
29 60 74 #SUP: 2347
52 60 74 #SUP: 2349
58 60 74 #SUP: 2359
36 60 74 #SUP: 2271
36 40 74 #SUP: 2292
29 36 74 #SUP: 2303
36 52 74 #SUP: 2307
36 58 74 #SUP: 2317
7 36 74 #SUP: 2232
7 60 74 #SUP: 2276
7 40 74 #SUP: 2295
7 29 74 #SUP: 2314
7 52 74 #SUP: 2310
7 58 74 #SUP: 2320
7 62 74 #SUP: 2255
36 62 74 #SUP: 2252
60 62 74 #SUP: 2295
40 62 74 #SUP: 2326
29 62 74 #SUP: 2326
52 62 74 #SUP: 2330
58 62 74 #SUP: 2341
34 62 74 #SUP: 2230
7 34 74 #SUP: 2214
34 36 74 #SUP: 2201
34 60 74 #SUP: 2245
34 40 74 #SUP: 2267
29 34 74 #SUP: 2286
34 52 74 #SUP: 2281
34 58 74 #SUP: 2289
34 66 74 #SUP: 2136
62 66 74 #SUP: 2173
7 66 74 #SUP: 2151
36 66 74 #SUP: 2143
60 66 74 #SUP: 2232
40 66 74 #SUP: 2208
29 66 74 #SUP: 2224
52 66 74 #SUP: 2221
58 66 74 #SUP: 2231
56 66 74 #SUP: 2165
34 56 74 #SUP: 2236
56 62 74 #SUP: 2283
7 56 74 #SUP: 2272
36 56 74 #SUP: 2251
56 60 74 #SUP: 2293
40 56 74 #SUP: 2315
29 56 74 #SUP: 2325
52 56 74 #SUP: 2335
56 58 74 #SUP: 2339
48 56 74 #SUP: 2167
48 66 74 #SUP: 2094
34 48 74 #SUP: 2117
48 62 74 #SUP: 2168
7 48 74 #SUP: 2148
36 48 74 #SUP: 2211
48 60 74 #SUP: 2207
40 48 74 #SUP: 2208
29 48 74 #SUP: 2219
48 52 74 #SUP: 2223
48 58 74 #SUP: 2233
5 56 74 #SUP: 2180
5 66 74 #SUP: 2101
5 34 74 #SUP: 2181
5 62 74 #SUP: 2189
5 7 74 #SUP: 2160
5 36 74 #SUP: 2151
5 60 74 #SUP: 2193
5 40 74 #SUP: 2219
5 29 74 #SUP: 2233
5 52 74 #SUP: 2229
5 58 74 #SUP: 2239
9 56 74 #SUP: 2150
9 34 74 #SUP: 2097
9 62 74 #SUP: 2124
7 9 74 #SUP: 2100
9 36 74 #SUP: 2097
9 60 74 #SUP: 2147
9 40 74 #SUP: 2164
9 29 74 #SUP: 2178
9 52 74 #SUP: 2178
9 58 74 #SUP: 2185
25 56 74 #SUP: 2100
25 62 74 #SUP: 2102
7 25 74 #SUP: 2082
25 36 74 #SUP: 2107
25 60 74 #SUP: 2137
25 40 74 #SUP: 2139
25 29 74 #SUP: 2153
25 52 74 #SUP: 2155
25 58 74 #SUP: 2164
17 52 58 #SUP: 2488
17 29 52 #SUP: 2475
17 29 58 #SUP: 2485
17 29 40 #SUP: 2460
17 40 52 #SUP: 2463
17 40 58 #SUP: 2473
17 40 60 #SUP: 2432
17 29 60 #SUP: 2445
17 52 60 #SUP: 2446
17 58 60 #SUP: 2456
17 36 60 #SUP: 2361
17 36 40 #SUP: 2378
17 29 36 #SUP: 2390
17 36 52 #SUP: 2393
17 36 58 #SUP: 2403
7 17 36 #SUP: 2326
7 17 60 #SUP: 2381
7 17 40 #SUP: 2396
7 17 29 #SUP: 2416
7 17 52 #SUP: 2411
7 17 58 #SUP: 2421
7 17 62 #SUP: 2290
17 36 62 #SUP: 2272
17 60 62 #SUP: 2326
17 40 62 #SUP: 2353
17 29 62 #SUP: 2354
17 52 62 #SUP: 2357
17 58 62 #SUP: 2368
17 34 62 #SUP: 2253
7 17 34 #SUP: 2306
17 34 36 #SUP: 2280
17 34 60 #SUP: 2335
17 34 40 #SUP: 2353
17 29 34 #SUP: 2372
17 34 52 #SUP: 2367
17 34 58 #SUP: 2375
17 34 66 #SUP: 2245
17 62 66 #SUP: 2224
7 17 66 #SUP: 2276
17 36 66 #SUP: 2253
17 60 66 #SUP: 2349
17 40 66 #SUP: 2325
17 29 66 #SUP: 2341
17 52 66 #SUP: 2338
17 58 66 #SUP: 2348
17 56 66 #SUP: 2211
17 34 56 #SUP: 2255
17 56 62 #SUP: 2265
7 17 56 #SUP: 2295
17 36 56 #SUP: 2266
17 56 60 #SUP: 2319
17 40 56 #SUP: 2337
17 29 56 #SUP: 2348
17 52 56 #SUP: 2357
17 56 58 #SUP: 2361
17 48 56 #SUP: 2201
17 48 66 #SUP: 2208
17 34 48 #SUP: 2215
17 48 62 #SUP: 2207
7 17 48 #SUP: 2261
17 36 48 #SUP: 2314
17 48 60 #SUP: 2316
17 40 48 #SUP: 2313
17 29 48 #SUP: 2325
17 48 52 #SUP: 2328
17 48 58 #SUP: 2338
5 17 48 #SUP: 2114
5 17 56 #SUP: 2144
5 17 66 #SUP: 2160
5 17 34 #SUP: 2225
5 17 62 #SUP: 2167
5 7 17 #SUP: 2205
5 17 36 #SUP: 2179
5 17 60 #SUP: 2232
5 17 40 #SUP: 2254
5 17 29 #SUP: 2269
5 17 52 #SUP: 2264
5 17 58 #SUP: 2274
5 9 17 #SUP: 2089
9 17 48 #SUP: 2119
9 17 56 #SUP: 2182
9 17 66 #SUP: 2140
9 17 34 #SUP: 2186
9 17 62 #SUP: 2159
7 9 17 #SUP: 2202
9 17 36 #SUP: 2184
9 17 60 #SUP: 2242
9 17 40 #SUP: 2258
9 17 29 #SUP: 2272
9 17 52 #SUP: 2272
9 17 58 #SUP: 2279
17 25 48 #SUP: 2088
7 17 25 #SUP: 2117
17 25 36 #SUP: 2126
17 25 60 #SUP: 2165
17 25 40 #SUP: 2166
17 25 29 #SUP: 2180
17 25 52 #SUP: 2182
17 25 58 #SUP: 2191
3 9 17 #SUP: 2079
3 17 48 #SUP: 2127
3 17 56 #SUP: 2156
3 17 66 #SUP: 2158
3 17 34 #SUP: 2160
3 17 62 #SUP: 2161
3 7 17 #SUP: 2222
3 17 36 #SUP: 2180
3 17 60 #SUP: 2242
3 17 40 #SUP: 2246
3 17 29 #SUP: 2272
3 17 52 #SUP: 2263
3 17 58 #SUP: 2272
17 42 60 #SUP: 2092
17 40 42 #SUP: 2097
17 29 42 #SUP: 2102
17 42 52 #SUP: 2108
17 42 58 #SUP: 2113
31 52 58 #SUP: 2515
29 31 52 #SUP: 2506
29 31 58 #SUP: 2517
29 31 40 #SUP: 2504
31 40 52 #SUP: 2502
31 40 58 #SUP: 2513
31 40 60 #SUP: 2496
29 31 60 #SUP: 2501
31 52 60 #SUP: 2498
31 58 60 #SUP: 2509
31 36 60 #SUP: 2424
31 36 40 #SUP: 2428
29 31 36 #SUP: 2432
31 36 52 #SUP: 2430
31 36 58 #SUP: 2441
7 31 36 #SUP: 2350
7 31 60 #SUP: 2419
7 31 40 #SUP: 2422
7 29 31 #SUP: 2430
7 31 52 #SUP: 2424
7 31 58 #SUP: 2435
7 31 62 #SUP: 2318
31 36 62 #SUP: 2324
31 60 62 #SUP: 2392
31 40 62 #SUP: 2401
29 31 62 #SUP: 2400
31 52 62 #SUP: 2398
31 58 62 #SUP: 2409
31 34 62 #SUP: 2287
7 31 34 #SUP: 2310
31 34 36 #SUP: 2310
31 34 60 #SUP: 2379
31 34 40 #SUP: 2385
29 31 34 #SUP: 2393
31 34 52 #SUP: 2386
31 34 58 #SUP: 2395
31 34 66 #SUP: 2304
31 62 66 #SUP: 2310
7 31 66 #SUP: 2336
31 36 66 #SUP: 2339
31 60 66 #SUP: 2424
31 40 66 #SUP: 2412
29 31 66 #SUP: 2420
31 52 66 #SUP: 2413
31 58 66 #SUP: 2424
31 56 66 #SUP: 2269
31 34 56 #SUP: 2258
31 56 62 #SUP: 2292
7 31 56 #SUP: 2288
31 36 56 #SUP: 2286
31 56 60 #SUP: 2354
31 40 56 #SUP: 2359
29 31 56 #SUP: 2362
31 52 56 #SUP: 2366
31 56 58 #SUP: 2371
31 48 56 #SUP: 2204
31 48 66 #SUP: 2284
31 34 48 #SUP: 2228
31 48 62 #SUP: 2242
7 31 48 #SUP: 2268
31 36 48 #SUP: 2341
31 48 60 #SUP: 2354
31 40 48 #SUP: 2346
29 31 48 #SUP: 2350
31 48 52 #SUP: 2348
31 48 58 #SUP: 2359
5 31 48 #SUP: 2200
5 31 56 #SUP: 2219
5 31 66 #SUP: 2284
5 31 34 #SUP: 2287
5 31 62 #SUP: 2271
5 7 31 #SUP: 2281
5 31 36 #SUP: 2282
5 31 60 #SUP: 2350
5 31 40 #SUP: 2357
5 29 31 #SUP: 2363
5 31 52 #SUP: 2356
5 31 58 #SUP: 2367
5 9 31 #SUP: 2134
9 31 48 #SUP: 2102
9 31 56 #SUP: 2157
9 31 66 #SUP: 2171
9 31 34 #SUP: 2169
9 31 62 #SUP: 2163
7 9 31 #SUP: 2179
9 31 36 #SUP: 2184
9 31 60 #SUP: 2252
9 31 40 #SUP: 2258
9 29 31 #SUP: 2265
9 31 52 #SUP: 2261
9 31 58 #SUP: 2269
5 25 31 #SUP: 2082
25 31 48 #SUP: 2128
25 31 56 #SUP: 2084
25 31 66 #SUP: 2144
25 31 34 #SUP: 2103
25 31 62 #SUP: 2124
7 25 31 #SUP: 2138
25 31 36 #SUP: 2167
25 31 60 #SUP: 2219
25 31 40 #SUP: 2214
25 29 31 #SUP: 2220
25 31 52 #SUP: 2217
25 31 58 #SUP: 2227
3 9 31 #SUP: 2128
3 5 31 #SUP: 2210
3 31 48 #SUP: 2199
3 31 56 #SUP: 2225
3 31 66 #SUP: 2274
3 31 34 #SUP: 2247
3 31 62 #SUP: 2251
3 7 31 #SUP: 2289
3 31 36 #SUP: 2277
3 31 60 #SUP: 2347
3 31 40 #SUP: 2347
3 29 31 #SUP: 2360
3 31 52 #SUP: 2351
3 31 58 #SUP: 2360
3 31 42 #SUP: 2127
5 31 42 #SUP: 2130
31 42 48 #SUP: 2124
31 42 56 #SUP: 2131
31 42 66 #SUP: 2199
31 34 42 #SUP: 2156
31 42 62 #SUP: 2157
7 31 42 #SUP: 2171
31 36 42 #SUP: 2182
31 42 60 #SUP: 2249
31 40 42 #SUP: 2245
29 31 42 #SUP: 2252
31 42 52 #SUP: 2252
31 42 58 #SUP: 2258
31 42 64 #SUP: 2097
5 31 64 #SUP: 2078
31 64 66 #SUP: 2121
31 34 64 #SUP: 2105
31 62 64 #SUP: 2102
7 31 64 #SUP: 2110
31 36 64 #SUP: 2129
31 60 64 #SUP: 2180
31 40 64 #SUP: 2197
29 31 64 #SUP: 2188
