14 #SUP: 2657
63 #SUP: 2695
22 #SUP: 2807
8 #SUP: 3035
59 #SUP: 3122
25 #SUP: 3202
28 #SUP: 3265
41 #SUP: 3292
15 #SUP: 3319
24 #SUP: 3483
27 #SUP: 3636
43 #SUP: 3685
29 #SUP: 3743
21 #SUP: 3840
66 #SUP: 3852
31 #SUP: 3968
16 #SUP: 4128
18 #SUP: 4226
12 #SUP: 4229
17 #SUP: 4242
15 25 #SUP: 2554
24 25 #SUP: 2644
25 27 #SUP: 2668
25 43 #SUP: 2810
25 29 #SUP: 2790
21 25 #SUP: 2834
25 66 #SUP: 2889
25 31 #SUP: 2976
16 25 #SUP: 3117
18 25 #SUP: 3189
12 25 #SUP: 3189
17 25 #SUP: 3202
41 59 #SUP: 2731
24 59 #SUP: 2595
27 59 #SUP: 2744
43 59 #SUP: 2797
29 59 #SUP: 2779
21 59 #SUP: 2872
59 66 #SUP: 2808
31 59 #SUP: 3050
16 59 #SUP: 3068
18 59 #SUP: 3115
12 59 #SUP: 3119
17 59 #SUP: 3122
8 24 #SUP: 3003
8 27 #SUP: 2575
8 43 #SUP: 2664
8 29 #SUP: 2700
8 21 #SUP: 2728
8 66 #SUP: 2723
8 31 #SUP: 2855
8 16 #SUP: 2958
8 18 #SUP: 3021
8 12 #SUP: 3022
8 17 #SUP: 3034
22 31 #SUP: 2686
16 22 #SUP: 2756
18 22 #SUP: 2803
12 22 #SUP: 2804
17 22 #SUP: 2807
16 63 #SUP: 2611
18 63 #SUP: 2683
12 63 #SUP: 2685
17 63 #SUP: 2695
14 16 #SUP: 2631
14 18 #SUP: 2654
12 14 #SUP: 2652
14 17 #SUP: 2657
12 14 17 #SUP: 2652
12 14 18 #SUP: 2650
14 17 18 #SUP: 2654
14 16 18 #SUP: 2628
12 14 16 #SUP: 2626
14 16 17 #SUP: 2631
12 17 63 #SUP: 2685
12 18 63 #SUP: 2680
17 18 63 #SUP: 2683
16 18 63 #SUP: 2605
12 16 63 #SUP: 2608
16 17 63 #SUP: 2611
12 17 22 #SUP: 2804
12 18 22 #SUP: 2800
17 18 22 #SUP: 2803
16 18 22 #SUP: 2752
12 16 22 #SUP: 2754
16 17 22 #SUP: 2756
16 22 31 #SUP: 2650
18 22 31 #SUP: 2682
12 22 31 #SUP: 2684
17 22 31 #SUP: 2686
8 12 17 #SUP: 3021
8 12 18 #SUP: 3015
8 17 18 #SUP: 3021
8 16 18 #SUP: 2951
8 12 16 #SUP: 2952
8 16 17 #SUP: 2958
8 16 31 #SUP: 2800
8 18 31 #SUP: 2843
8 12 31 #SUP: 2843
8 17 31 #SUP: 2855
8 31 66 #SUP: 2563
8 16 66 #SUP: 2647
8 18 66 #SUP: 2710
8 12 66 #SUP: 2710
8 17 66 #SUP: 2723
8 21 31 #SUP: 2573
8 16 21 #SUP: 2662
8 18 21 #SUP: 2715
8 12 21 #SUP: 2715
8 17 21 #SUP: 2728
8 16 29 #SUP: 2629
8 18 29 #SUP: 2687
8 12 29 #SUP: 2687
8 17 29 #SUP: 2700
8 16 43 #SUP: 2604
8 18 43 #SUP: 2654
8 12 43 #SUP: 2653
8 17 43 #SUP: 2664
8 18 27 #SUP: 2563
8 12 27 #SUP: 2564
8 17 27 #SUP: 2575
8 24 27 #SUP: 2549
8 24 43 #SUP: 2636
8 24 29 #SUP: 2673
8 21 24 #SUP: 2699
8 24 66 #SUP: 2695
8 24 31 #SUP: 2826
8 16 24 #SUP: 2927
8 18 24 #SUP: 2990
8 12 24 #SUP: 2990
8 17 24 #SUP: 3003
12 17 59 #SUP: 3119
12 18 59 #SUP: 3112
17 18 59 #SUP: 3115
16 18 59 #SUP: 3061
12 16 59 #SUP: 3066
16 17 59 #SUP: 3068
16 31 59 #SUP: 3003
18 31 59 #SUP: 3043
12 31 59 #SUP: 3047
17 31 59 #SUP: 3050
31 59 66 #SUP: 2745
16 59 66 #SUP: 2754
18 59 66 #SUP: 2801
12 59 66 #SUP: 2805
17 59 66 #SUP: 2808
21 59 66 #SUP: 2592
21 31 59 #SUP: 2814
16 21 59 #SUP: 2824
18 21 59 #SUP: 2865
12 21 59 #SUP: 2869
17 21 59 #SUP: 2872
21 29 59 #SUP: 2589
29 31 59 #SUP: 2714
16 29 59 #SUP: 2727
18 29 59 #SUP: 2772
12 29 59 #SUP: 2776
17 29 59 #SUP: 2779
21 43 59 #SUP: 2572
31 43 59 #SUP: 2737
16 43 59 #SUP: 2756
18 43 59 #SUP: 2793
12 43 59 #SUP: 2794
17 43 59 #SUP: 2797
21 27 59 #SUP: 2642
27 31 59 #SUP: 2682
16 27 59 #SUP: 2696
18 27 59 #SUP: 2738
12 27 59 #SUP: 2742
17 27 59 #SUP: 2744
24 31 59 #SUP: 2549
16 24 59 #SUP: 2549
18 24 59 #SUP: 2589
12 24 59 #SUP: 2592
17 24 59 #SUP: 2595
31 41 59 #SUP: 2672
16 41 59 #SUP: 2682
18 41 59 #SUP: 2724
12 41 59 #SUP: 2730
17 41 59 #SUP: 2731
12 17 25 #SUP: 3189
12 18 25 #SUP: 3184
17 18 25 #SUP: 3189
16 18 25 #SUP: 3111
12 16 25 #SUP: 3112
16 17 25 #SUP: 3117
16 25 31 #SUP: 2918
18 25 31 #SUP: 2964
12 25 31 #SUP: 2964
17 25 31 #SUP: 2976
25 31 66 #SUP: 2682
16 25 66 #SUP: 2804
18 25 66 #SUP: 2876
12 25 66 #SUP: 2876
17 25 66 #SUP: 2889
21 25 66 #SUP: 2568
21 25 31 #SUP: 2645
16 21 25 #SUP: 2760
18 21 25 #SUP: 2821
12 21 25 #SUP: 2821
17 21 25 #SUP: 2834
25 29 31 #SUP: 2590
16 25 29 #SUP: 2712
18 25 29 #SUP: 2778
12 25 29 #SUP: 2778
17 25 29 #SUP: 2790
25 31 43 #SUP: 2620
16 25 43 #SUP: 2741
18 25 43 #SUP: 2800
12 25 43 #SUP: 2799
17 25 43 #SUP: 2810
21 25 27 #SUP: 2554
16 25 27 #SUP: 2598
18 25 27 #SUP: 2656
12 25 27 #SUP: 2657
17 25 27 #SUP: 2668
16 24 25 #SUP: 2575
18 24 25 #SUP: 2633
12 24 25 #SUP: 2632
17 24 25 #SUP: 2644
15 17 25 #SUP: 2554
18 25 28 #SUP: 2549
12 25 28 #SUP: 2551
17 25 28 #SUP: 2555
12 17 28 #SUP: 3260
12 18 28 #SUP: 3252
17 18 28 #SUP: 3256
16 18 28 #SUP: 3153
12 16 28 #SUP: 3158
16 17 28 #SUP: 3161
16 28 31 #SUP: 3027
18 28 31 #SUP: 3086
12 28 31 #SUP: 3090
17 28 31 #SUP: 3094
28 31 66 #SUP: 2756
16 28 66 #SUP: 2806
18 28 66 #SUP: 2901
12 28 66 #SUP: 2905
17 28 66 #SUP: 2910
21 28 66 #SUP: 2603
21 28 31 #SUP: 2772
16 21 28 #SUP: 2821
18 21 28 #SUP: 2903
12 21 28 #SUP: 2907
17 21 28 #SUP: 2912
21 28 29 #SUP: 2576
28 29 31 #SUP: 2686
16 28 29 #SUP: 2739
18 28 29 #SUP: 2827
12 28 29 #SUP: 2831
17 28 29 #SUP: 2835
28 31 43 #SUP: 2703
16 28 43 #SUP: 2762
18 28 43 #SUP: 2841
12 28 43 #SUP: 2843
17 28 43 #SUP: 2847
21 27 28 #SUP: 2636
27 28 31 #SUP: 2616
16 27 28 #SUP: 2667
18 27 28 #SUP: 2745
12 27 28 #SUP: 2749
17 27 28 #SUP: 2753
24 28 31 #SUP: 2553
16 24 28 #SUP: 2587
18 24 28 #SUP: 2664
12 24 28 #SUP: 2667
17 24 28 #SUP: 2671
15 18 28 #SUP: 2563
12 15 28 #SUP: 2566
15 17 28 #SUP: 2570
18 28 41 #SUP: 2588
12 28 41 #SUP: 2594
17 28 41 #SUP: 2595
12 17 41 #SUP: 3283
12 18 41 #SUP: 3276
17 18 41 #SUP: 3278
16 18 41 #SUP: 3210
12 16 41 #SUP: 3215
16 17 41 #SUP: 3218
16 31 41 #SUP: 3126
18 31 41 #SUP: 3169
12 31 41 #SUP: 3174
17 31 41 #SUP: 3183
31 41 66 #SUP: 2880
16 41 66 #SUP: 2905
18 41 66 #SUP: 2965
12 41 66 #SUP: 2970
17 41 66 #SUP: 2979
21 41 66 #SUP: 2734
21 31 41 #SUP: 2917
16 21 41 #SUP: 2940
18 21 41 #SUP: 2992
12 21 41 #SUP: 2997
17 21 41 #SUP: 3006
21 29 41 #SUP: 2714
29 41 66 #SUP: 2660
29 31 41 #SUP: 2838
16 29 41 #SUP: 2864
18 29 41 #SUP: 2921
12 29 41 #SUP: 2926
17 29 41 #SUP: 2935
29 41 43 #SUP: 2571
21 41 43 #SUP: 2626
41 43 66 #SUP: 2606
31 41 43 #SUP: 2794
16 41 43 #SUP: 2821
18 41 43 #SUP: 2869
12 41 43 #SUP: 2872
17 41 43 #SUP: 2879
27 29 41 #SUP: 2555
21 27 41 #SUP: 2762
27 41 66 #SUP: 2594
27 31 41 #SUP: 2767
16 27 41 #SUP: 2793
18 27 41 #SUP: 2843
12 27 41 #SUP: 2849
17 27 41 #SUP: 2856
24 31 41 #SUP: 2642
16 24 41 #SUP: 2654
18 24 41 #SUP: 2703
12 24 41 #SUP: 2707
17 24 41 #SUP: 2716
15 16 41 #SUP: 2559
15 18 41 #SUP: 2604
12 15 41 #SUP: 2607
15 17 41 #SUP: 2616
12 15 17 #SUP: 3306
12 15 18 #SUP: 3300
15 17 18 #SUP: 3305
15 16 18 #SUP: 3225
12 15 16 #SUP: 3226
15 16 17 #SUP: 3232
15 16 31 #SUP: 3071
15 18 31 #SUP: 3116
12 15 31 #SUP: 3117
15 17 31 #SUP: 3129
15 31 66 #SUP: 2811
15 16 66 #SUP: 2894
15 18 66 #SUP: 2967
12 15 66 #SUP: 2968
15 17 66 #SUP: 2981
15 21 66 #SUP: 2717
15 21 31 #SUP: 2853
15 16 21 #SUP: 2936
15 18 21 #SUP: 2998
12 15 21 #SUP: 2999
15 17 21 #SUP: 3012
15 21 29 #SUP: 2691
15 29 66 #SUP: 2630
15 29 31 #SUP: 2760
15 16 29 #SUP: 2847
15 18 29 #SUP: 2913
12 15 29 #SUP: 2914
15 17 29 #SUP: 2926
15 29 43 #SUP: 2552
15 21 43 #SUP: 2622
15 43 66 #SUP: 2594
15 31 43 #SUP: 2723
15 16 43 #SUP: 2816
15 18 43 #SUP: 2876
12 15 43 #SUP: 2876
15 17 43 #SUP: 2887
15 27 29 #SUP: 2546
15 21 27 #SUP: 2769
15 27 66 #SUP: 2590
15 27 31 #SUP: 2721
15 16 27 #SUP: 2806
15 18 27 #SUP: 2863
12 15 27 #SUP: 2865
15 17 27 #SUP: 2876
15 24 31 #SUP: 2559
15 16 24 #SUP: 2627
15 18 24 #SUP: 2687
12 15 24 #SUP: 2687
15 17 24 #SUP: 2699
12 17 24 #SUP: 3470
12 18 24 #SUP: 3463
17 18 24 #SUP: 3469
16 18 24 #SUP: 3381
12 16 24 #SUP: 3383
16 17 24 #SUP: 3389
16 24 31 #SUP: 3207
18 24 31 #SUP: 3260
12 24 31 #SUP: 3261
17 24 31 #SUP: 3273
24 31 66 #SUP: 2954
16 24 66 #SUP: 3051
18 24 66 #SUP: 3131
12 24 66 #SUP: 3132
17 24 66 #SUP: 3145
21 24 66 #SUP: 2857
21 24 31 #SUP: 2967
16 21 24 #SUP: 3068
18 21 24 #SUP: 3136
12 21 24 #SUP: 3137
17 21 24 #SUP: 3150
21 24 29 #SUP: 2841
24 29 66 #SUP: 2794
24 29 31 #SUP: 2899
16 24 29 #SUP: 3001
18 24 29 #SUP: 3076
12 24 29 #SUP: 3077
17 24 29 #SUP: 3090
24 29 43 #SUP: 2706
21 24 43 #SUP: 2759
24 43 66 #SUP: 2757
24 31 43 #SUP: 2870
16 24 43 #SUP: 2973
18 24 43 #SUP: 3039
12 24 43 #SUP: 3038
17 24 43 #SUP: 3049
24 27 43 #SUP: 2614
24 27 29 #SUP: 2656
21 24 27 #SUP: 2878
24 27 66 #SUP: 2701
24 27 31 #SUP: 2801
16 24 27 #SUP: 2899
18 24 27 #SUP: 2965
12 24 27 #SUP: 2967
17 24 27 #SUP: 2978
12 17 27 #SUP: 3624
12 18 27 #SUP: 3617
17 18 27 #SUP: 3621
16 18 27 #SUP: 3532
12 16 27 #SUP: 3536
16 17 27 #SUP: 3540
16 27 31 #SUP: 3342
18 27 31 #SUP: 3396
12 27 31 #SUP: 3399
17 27 31 #SUP: 3410
27 31 66 #SUP: 3102
16 27 66 #SUP: 3214
18 27 66 #SUP: 3295
12 27 66 #SUP: 3298
17 27 66 #SUP: 3310
21 27 66 #SUP: 3192
21 27 31 #SUP: 3294
16 21 27 #SUP: 3415
18 21 27 #SUP: 3488
12 21 27 #SUP: 3491
17 21 27 #SUP: 3503
21 27 29 #SUP: 3118
27 29 66 #SUP: 2938
27 29 31 #SUP: 3019
16 27 29 #SUP: 3137
18 27 29 #SUP: 3212
12 27 29 #SUP: 3215
17 27 29 #SUP: 3226
27 29 43 #SUP: 2812
21 27 43 #SUP: 3053
27 43 66 #SUP: 2884
27 31 43 #SUP: 2979
16 27 43 #SUP: 3090
18 27 43 #SUP: 3155
12 27 43 #SUP: 3155
17 27 43 #SUP: 3166
12 17 43 #SUP: 3673
12 18 43 #SUP: 3668
17 18 43 #SUP: 3673
16 18 43 #SUP: 3586
12 16 43 #SUP: 3587
16 17 43 #SUP: 3592
16 31 43 #SUP: 3392
18 31 43 #SUP: 3443
12 31 43 #SUP: 3443
17 31 43 #SUP: 3454
31 43 66 #SUP: 3137
16 43 66 #SUP: 3255
18 43 66 #SUP: 3336
12 43 66 #SUP: 3336
17 43 66 #SUP: 3348
21 43 66 #SUP: 3039
21 31 43 #SUP: 3141
16 21 43 #SUP: 3252
18 21 43 #SUP: 3322
12 21 43 #SUP: 3322
17 21 43 #SUP: 3334
21 29 43 #SUP: 2992
29 43 66 #SUP: 2962
29 31 43 #SUP: 3047
16 29 43 #SUP: 3169
18 29 43 #SUP: 3245
12 29 43 #SUP: 3245
17 29 43 #SUP: 3256
12 17 29 #SUP: 3730
12 18 29 #SUP: 3722
17 18 29 #SUP: 3728
16 18 29 #SUP: 3628
12 16 29 #SUP: 3631
16 17 29 #SUP: 3637
16 29 31 #SUP: 3424
18 29 31 #SUP: 3484
12 29 31 #SUP: 3486
17 29 31 #SUP: 3498
29 31 66 #SUP: 3179
16 29 66 #SUP: 3296
18 29 66 #SUP: 3387
12 29 66 #SUP: 3389
17 29 66 #SUP: 3402
21 29 66 #SUP: 3136
21 29 31 #SUP: 3227
16 21 29 #SUP: 3344
18 21 29 #SUP: 3423
12 21 29 #SUP: 3425
17 21 29 #SUP: 3438
12 17 21 #SUP: 3826
12 18 21 #SUP: 3818
17 18 21 #SUP: 3824
16 18 21 #SUP: 3730
12 16 21 #SUP: 3733
16 17 21 #SUP: 3739
16 21 31 #SUP: 3540
18 21 31 #SUP: 3594
12 21 31 #SUP: 3596
17 21 31 #SUP: 3609
21 31 66 #SUP: 3285
16 21 66 #SUP: 3399
18 21 66 #SUP: 3484
12 21 66 #SUP: 3486
17 21 66 #SUP: 3500
12 17 66 #SUP: 3838
12 18 66 #SUP: 3830
17 18 66 #SUP: 3836
16 18 66 #SUP: 3729
12 16 66 #SUP: 3732
16 17 66 #SUP: 3738
16 31 66 #SUP: 3524
18 31 66 #SUP: 3586
12 31 66 #SUP: 3588
17 31 66 #SUP: 3601
12 17 31 #SUP: 3955
12 18 31 #SUP: 3948
17 18 31 #SUP: 3953
16 18 31 #SUP: 3883
12 16 31 #SUP: 3886
16 17 31 #SUP: 3891
12 16 17 #SUP: 4122
12 16 18 #SUP: 4114
16 17 18 #SUP: 4119
12 17 18 #SUP: 4220
12 16 17 18 #SUP: 4114
12 16 17 31 #SUP: 3886
12 16 18 31 #SUP: 3879
16 17 18 31 #SUP: 3883
12 17 18 31 #SUP: 3948
12 17 31 66 #SUP: 3588
12 18 31 66 #SUP: 3581
17 18 31 66 #SUP: 3586
16 18 31 66 #SUP: 3516
12 16 31 66 #SUP: 3519
16 17 31 66 #SUP: 3524
12 16 17 66 #SUP: 3732
12 16 18 66 #SUP: 3724
16 17 18 66 #SUP: 3729
12 17 18 66 #SUP: 3830
12 17 21 66 #SUP: 3486
12 18 21 66 #SUP: 3478
17 18 21 66 #SUP: 3484
16 18 21 66 #SUP: 3390
12 16 21 66 #SUP: 3393
16 17 21 66 #SUP: 3399
16 21 31 66 #SUP: 3216
18 21 31 66 #SUP: 3270
12 21 31 66 #SUP: 3272
17 21 31 66 #SUP: 3285
12 17 21 31 #SUP: 3596
12 18 21 31 #SUP: 3589
17 18 21 31 #SUP: 3594
16 18 21 31 #SUP: 3532
12 16 21 31 #SUP: 3535
16 17 21 31 #SUP: 3540
12 16 17 21 #SUP: 3733
12 16 18 21 #SUP: 3725
16 17 18 21 #SUP: 3730
12 17 18 21 #SUP: 3818
12 17 21 29 #SUP: 3425
12 18 21 29 #SUP: 3417
17 18 21 29 #SUP: 3423
16 18 21 29 #SUP: 3335
12 16 21 29 #SUP: 3338
16 17 21 29 #SUP: 3344
16 21 29 31 #SUP: 3161
18 21 29 31 #SUP: 3213
12 21 29 31 #SUP: 3215
17 21 29 31 #SUP: 3227
21 29 31 66 #SUP: 2941
16 21 29 66 #SUP: 3042
18 21 29 66 #SUP: 3121
12 21 29 66 #SUP: 3123
17 21 29 66 #SUP: 3136
12 17 29 66 #SUP: 3389
12 18 29 66 #SUP: 3381
17 18 29 66 #SUP: 3387
16 18 29 66 #SUP: 3287
12 16 29 66 #SUP: 3290
16 17 29 66 #SUP: 3296
16 29 31 66 #SUP: 3105
18 29 31 66 #SUP: 3165
12 29 31 66 #SUP: 3167
17 29 31 66 #SUP: 3179
12 17 29 31 #SUP: 3486
12 18 29 31 #SUP: 3479
17 18 29 31 #SUP: 3484
16 18 29 31 #SUP: 3416
12 16 29 31 #SUP: 3419
16 17 29 31 #SUP: 3424
12 16 17 29 #SUP: 3631
12 16 18 29 #SUP: 3623
16 17 18 29 #SUP: 3628
12 17 18 29 #SUP: 3722
12 17 29 43 #SUP: 3245
12 18 29 43 #SUP: 3240
17 18 29 43 #SUP: 3245
16 18 29 43 #SUP: 3163
12 16 29 43 #SUP: 3164
16 17 29 43 #SUP: 3169
16 29 31 43 #SUP: 2988
18 29 31 43 #SUP: 3037
12 29 31 43 #SUP: 3037
17 29 31 43 #SUP: 3047
29 31 43 66 #SUP: 2772
16 29 43 66 #SUP: 2875
18 29 43 66 #SUP: 2951
12 29 43 66 #SUP: 2951
17 29 43 66 #SUP: 2962
21 29 43 66 #SUP: 2730
21 29 31 43 #SUP: 2813
16 21 29 43 #SUP: 2915
18 21 29 43 #SUP: 2981
12 21 29 43 #SUP: 2981
17 21 29 43 #SUP: 2992
12 17 21 43 #SUP: 3322
12 18 21 43 #SUP: 3317
17 18 21 43 #SUP: 3322
16 18 21 43 #SUP: 3246
12 16 21 43 #SUP: 3247
16 17 21 43 #SUP: 3252
16 21 31 43 #SUP: 3085
18 21 31 43 #SUP: 3130
12 21 31 43 #SUP: 3130
17 21 31 43 #SUP: 3141
21 31 43 66 #SUP: 2860
16 21 43 66 #SUP: 2957
18 21 43 66 #SUP: 3027
12 21 43 66 #SUP: 3027
17 21 43 66 #SUP: 3039
12 17 43 66 #SUP: 3336
12 18 43 66 #SUP: 3331
17 18 43 66 #SUP: 3336
16 18 43 66 #SUP: 3249
12 16 43 66 #SUP: 3250
16 17 43 66 #SUP: 3255
16 31 43 66 #SUP: 3075
18 31 43 66 #SUP: 3126
12 31 43 66 #SUP: 3126
17 31 43 66 #SUP: 3137
12 17 31 43 #SUP: 3443
12 18 31 43 #SUP: 3439
17 18 31 43 #SUP: 3443
16 18 31 43 #SUP: 3387
12 16 31 43 #SUP: 3388
16 17 31 43 #SUP: 3392
12 16 17 43 #SUP: 3587
12 16 18 43 #SUP: 3582
16 17 18 43 #SUP: 3586
12 17 18 43 #SUP: 3668
12 17 27 43 #SUP: 3155
12 18 27 43 #SUP: 3151
17 18 27 43 #SUP: 3155
16 18 27 43 #SUP: 3085
12 16 27 43 #SUP: 3086
16 17 27 43 #SUP: 3090
16 27 31 43 #SUP: 2925
18 27 31 43 #SUP: 2969
12 27 31 43 #SUP: 2969
17 27 31 43 #SUP: 2979
27 31 43 66 #SUP: 2712
16 27 43 66 #SUP: 2808
18 27 43 66 #SUP: 2873
12 27 43 66 #SUP: 2873
17 27 43 66 #SUP: 2884
21 27 43 66 #SUP: 2783
21 27 31 43 #SUP: 2880
16 21 27 43 #SUP: 2983
18 21 27 43 #SUP: 3042
12 21 27 43 #SUP: 3042
17 21 27 43 #SUP: 3053
21 27 29 43 #SUP: 2722
27 29 43 66 #SUP: 2563
27 29 31 43 #SUP: 2639
16 27 29 43 #SUP: 2741
18 27 29 43 #SUP: 2802
12 27 29 43 #SUP: 2802
17 27 29 43 #SUP: 2812
12 17 27 29 #SUP: 3215
12 18 27 29 #SUP: 3208
17 18 27 29 #SUP: 3212
16 18 27 29 #SUP: 3129
12 16 27 29 #SUP: 3133
16 17 27 29 #SUP: 3137
16 27 29 31 #SUP: 2954
18 27 29 31 #SUP: 3006
12 27 29 31 #SUP: 3009
17 27 29 31 #SUP: 3019
27 29 31 66 #SUP: 2749
16 27 29 66 #SUP: 2849
18 27 29 66 #SUP: 2924
12 27 29 66 #SUP: 2927
17 27 29 66 #SUP: 2938
21 27 29 66 #SUP: 2843
21 27 29 31 #SUP: 2927
16 21 27 29 #SUP: 3037
18 21 27 29 #SUP: 3104
12 21 27 29 #SUP: 3107
17 21 27 29 #SUP: 3118
12 17 21 27 #SUP: 3491
12 18 21 27 #SUP: 3484
17 18 21 27 #SUP: 3488
16 18 21 27 #SUP: 3407
12 16 21 27 #SUP: 3411
16 17 21 27 #SUP: 3415
16 21 27 31 #SUP: 3233
18 21 27 31 #SUP: 3280
12 21 27 31 #SUP: 3283
17 21 27 31 #SUP: 3294
21 27 31 66 #SUP: 2999
16 21 27 66 #SUP: 3104
18 21 27 66 #SUP: 3177
12 21 27 66 #SUP: 3180
17 21 27 66 #SUP: 3192
12 17 27 66 #SUP: 3298
12 18 27 66 #SUP: 3291
17 18 27 66 #SUP: 3295
16 18 27 66 #SUP: 3206
12 16 27 66 #SUP: 3210
16 17 27 66 #SUP: 3214
16 27 31 66 #SUP: 3034
18 27 31 66 #SUP: 3088
12 27 31 66 #SUP: 3091
17 27 31 66 #SUP: 3102
12 17 27 31 #SUP: 3399
12 18 27 31 #SUP: 3393
17 18 27 31 #SUP: 3396
16 18 27 31 #SUP: 3335
12 16 27 31 #SUP: 3339
16 17 27 31 #SUP: 3342
12 16 17 27 #SUP: 3536
12 16 18 27 #SUP: 3529
16 17 18 27 #SUP: 3532
12 17 18 27 #SUP: 3617
12 17 24 27 #SUP: 2967
12 18 24 27 #SUP: 2961
17 18 24 27 #SUP: 2965
16 18 24 27 #SUP: 2892
12 16 24 27 #SUP: 2895
16 17 24 27 #SUP: 2899
16 24 27 31 #SUP: 2743
18 24 27 31 #SUP: 2789
12 24 27 31 #SUP: 2791
17 24 27 31 #SUP: 2801
16 24 27 66 #SUP: 2622
18 24 27 66 #SUP: 2688
12 24 27 66 #SUP: 2690
17 24 27 66 #SUP: 2701
21 24 27 66 #SUP: 2612
21 24 27 31 #SUP: 2709
16 21 24 27 #SUP: 2807
18 21 24 27 #SUP: 2865
12 21 24 27 #SUP: 2867
17 21 24 27 #SUP: 2878
21 24 27 29 #SUP: 2579
16 24 27 29 #SUP: 2581
18 24 27 29 #SUP: 2643
12 24 27 29 #SUP: 2645
17 24 27 29 #SUP: 2656
16 24 27 43 #SUP: 2552
18 24 27 43 #SUP: 2605
12 24 27 43 #SUP: 2604
17 24 27 43 #SUP: 2614
12 17 24 43 #SUP: 3038
12 18 24 43 #SUP: 3034
17 18 24 43 #SUP: 3039
16 18 24 43 #SUP: 2968
12 16 24 43 #SUP: 2968
16 17 24 43 #SUP: 2973
16 24 31 43 #SUP: 2818
18 24 31 43 #SUP: 2861
12 24 31 43 #SUP: 2860
17 24 31 43 #SUP: 2870
24 31 43 66 #SUP: 2595
16 24 43 66 #SUP: 2681
18 24 43 66 #SUP: 2747
12 24 43 66 #SUP: 2746
17 24 43 66 #SUP: 2757
21 24 31 43 #SUP: 2602
16 21 24 43 #SUP: 2693
18 21 24 43 #SUP: 2749
12 21 24 43 #SUP: 2748
17 21 24 43 #SUP: 2759
16 24 29 43 #SUP: 2634
18 24 29 43 #SUP: 2696
12 24 29 43 #SUP: 2695
17 24 29 43 #SUP: 2706
12 17 24 29 #SUP: 3077
12 18 24 29 #SUP: 3070
17 18 24 29 #SUP: 3076
16 18 24 29 #SUP: 2993
12 16 24 29 #SUP: 2995
16 17 24 29 #SUP: 3001
16 24 29 31 #SUP: 2834
18 24 29 31 #SUP: 2886
12 24 29 31 #SUP: 2887
17 24 29 31 #SUP: 2899
24 29 31 66 #SUP: 2621
