8 #SUP: 3035
12 #SUP: 4229
14 #SUP: 2657
15 #SUP: 3319
16 #SUP: 4128
17 #SUP: 4242
18 #SUP: 4226
21 #SUP: 3840
22 #SUP: 2807
24 #SUP: 3483
25 #SUP: 3202
27 #SUP: 3636
28 #SUP: 3265
29 #SUP: 3743
31 #SUP: 3968
41 #SUP: 3292
43 #SUP: 3685
59 #SUP: 3122
63 #SUP: 2695
66 #SUP: 3852
17 21 27 #SUP: 3503
17 21 28 #SUP: 2912
17 21 29 #SUP: 3438
17 21 31 #SUP: 3609
17 21 41 #SUP: 3006
17 21 43 #SUP: 3334
17 21 59 #SUP: 2872
17 21 66 #SUP: 3500
17 22 31 #SUP: 2686
17 24 25 #SUP: 2644
17 24 27 #SUP: 2978
17 24 28 #SUP: 2671
17 24 29 #SUP: 3090
17 24 31 #SUP: 3273
17 24 41 #SUP: 2716
17 24 43 #SUP: 3049
17 24 59 #SUP: 2595
17 24 66 #SUP: 3145
17 25 27 #SUP: 2668
17 25 28 #SUP: 2555
17 25 29 #SUP: 2790
17 25 31 #SUP: 2976
17 25 43 #SUP: 2810
17 25 66 #SUP: 2889
17 27 28 #SUP: 2753
17 27 29 #SUP: 3226
17 27 31 #SUP: 3410
17 27 41 #SUP: 2856
17 27 43 #SUP: 3166
17 27 59 #SUP: 2744
17 27 66 #SUP: 3310
17 28 29 #SUP: 2835
17 28 31 #SUP: 3094
17 28 41 #SUP: 2595
17 28 43 #SUP: 2847
17 28 66 #SUP: 2910
17 29 31 #SUP: 3498
17 29 41 #SUP: 2935
17 29 43 #SUP: 3256
17 29 59 #SUP: 2779
17 29 66 #SUP: 3402
17 31 41 #SUP: 3183
17 31 43 #SUP: 3454
17 31 59 #SUP: 3050
17 31 66 #SUP: 3601
17 41 43 #SUP: 2879
17 41 59 #SUP: 2731
17 41 66 #SUP: 2979
17 43 59 #SUP: 2797
17 43 66 #SUP: 3348
17 59 66 #SUP: 2808
18 21 24 #SUP: 3136
18 21 25 #SUP: 2821
18 21 27 #SUP: 3488
18 21 28 #SUP: 2903
18 21 29 #SUP: 3423
18 21 31 #SUP: 3594
18 21 41 #SUP: 2992
18 21 43 #SUP: 3322
18 21 59 #SUP: 2865
18 21 66 #SUP: 3484
18 22 31 #SUP: 2682
18 24 25 #SUP: 2633
18 24 27 #SUP: 2965
18 24 28 #SUP: 2664
18 24 29 #SUP: 3076
18 24 31 #SUP: 3260
18 24 41 #SUP: 2703
18 24 43 #SUP: 3039
18 24 59 #SUP: 2589
18 24 66 #SUP: 3131
18 25 27 #SUP: 2656
18 25 28 #SUP: 2549
18 25 29 #SUP: 2778
18 25 31 #SUP: 2964
18 25 43 #SUP: 2800
18 25 66 #SUP: 2876
18 27 28 #SUP: 2745
18 27 29 #SUP: 3212
18 27 31 #SUP: 3396
18 27 41 #SUP: 2843
18 27 43 #SUP: 3155
18 27 59 #SUP: 2738
18 27 66 #SUP: 3295
18 28 29 #SUP: 2827
18 28 31 #SUP: 3086
18 28 41 #SUP: 2588
18 28 43 #SUP: 2841
18 28 66 #SUP: 2901
18 29 31 #SUP: 3484
18 29 41 #SUP: 2921
18 29 43 #SUP: 3245
18 29 59 #SUP: 2772
18 29 66 #SUP: 3387
18 31 41 #SUP: 3169
18 31 43 #SUP: 3443
18 31 59 #SUP: 3043
18 31 66 #SUP: 3586
18 41 43 #SUP: 2869
18 41 59 #SUP: 2724
18 41 66 #SUP: 2965
18 43 59 #SUP: 2793
18 43 66 #SUP: 3336
18 59 66 #SUP: 2801
21 24 27 #SUP: 2878
21 24 29 #SUP: 2841
21 24 31 #SUP: 2967
21 24 43 #SUP: 2759
21 24 66 #SUP: 2857
21 25 27 #SUP: 2554
21 25 31 #SUP: 2645
21 25 66 #SUP: 2568
21 27 28 #SUP: 2636
21 27 29 #SUP: 3118
21 27 31 #SUP: 3294
21 27 41 #SUP: 2762
21 27 43 #SUP: 3053
21 27 59 #SUP: 2642
21 27 66 #SUP: 3192
21 28 29 #SUP: 2576
21 28 31 #SUP: 2772
21 28 66 #SUP: 2603
21 29 31 #SUP: 3227
21 29 41 #SUP: 2714
21 29 43 #SUP: 2992
21 29 59 #SUP: 2589
21 29 66 #SUP: 3136
21 31 41 #SUP: 2917
21 31 43 #SUP: 3141
21 31 59 #SUP: 2814
21 31 66 #SUP: 3285
21 41 43 #SUP: 2626
21 41 66 #SUP: 2734
21 43 59 #SUP: 2572
21 43 66 #SUP: 3039
21 59 66 #SUP: 2592
24 27 29 #SUP: 2656
24 27 31 #SUP: 2801
24 27 43 #SUP: 2614
24 27 66 #SUP: 2701
24 28 31 #SUP: 2553
24 29 31 #SUP: 2899
24 29 43 #SUP: 2706
24 29 66 #SUP: 2794
24 31 41 #SUP: 2642
24 31 43 #SUP: 2870
24 31 59 #SUP: 2549
24 31 66 #SUP: 2954
24 43 66 #SUP: 2757
25 29 31 #SUP: 2590
25 31 43 #SUP: 2620
25 31 66 #SUP: 2682
27 28 31 #SUP: 2616
27 29 31 #SUP: 3019
27 29 41 #SUP: 2555
27 29 43 #SUP: 2812
27 29 66 #SUP: 2938
27 31 41 #SUP: 2767
27 31 43 #SUP: 2979
27 31 59 #SUP: 2682
27 31 66 #SUP: 3102
27 41 66 #SUP: 2594
27 43 66 #SUP: 2884
28 29 31 #SUP: 2686
28 31 43 #SUP: 2703
28 31 66 #SUP: 2756
29 31 41 #SUP: 2838
29 31 43 #SUP: 3047
29 31 59 #SUP: 2714
29 31 66 #SUP: 3179
29 41 43 #SUP: 2571
29 41 66 #SUP: 2660
29 43 66 #SUP: 2962
31 41 43 #SUP: 2794
31 41 59 #SUP: 2672
31 41 66 #SUP: 2880
31 43 59 #SUP: 2737
31 43 66 #SUP: 3137
31 59 66 #SUP: 2745
41 43 66 #SUP: 2606
8 12 16 17 #SUP: 2952
8 12 16 18 #SUP: 2946
8 12 16 21 #SUP: 2656
8 12 16 24 #SUP: 2921
8 12 16 29 #SUP: 2623
8 12 16 31 #SUP: 2795
8 12 16 43 #SUP: 2599
8 12 16 66 #SUP: 2641
8 12 17 18 #SUP: 3015
8 12 17 21 #SUP: 2715
8 12 17 24 #SUP: 2990
8 12 17 27 #SUP: 2564
8 12 17 29 #SUP: 2687
8 12 17 31 #SUP: 2843
8 12 17 43 #SUP: 2653
8 12 17 66 #SUP: 2710
8 12 18 21 #SUP: 2709
8 12 18 24 #SUP: 2984
8 12 18 27 #SUP: 2559
8 12 18 29 #SUP: 2681
8 12 18 31 #SUP: 2838
8 12 18 43 #SUP: 2649
8 12 18 66 #SUP: 2704
8 12 21 24 #SUP: 2686
8 12 21 31 #SUP: 2561
8 12 24 29 #SUP: 2660
8 12 24 31 #SUP: 2814
8 12 24 43 #SUP: 2625
8 12 24 66 #SUP: 2682
8 12 31 66 #SUP: 2551
8 16 17 18 #SUP: 2951
8 16 17 21 #SUP: 2662
8 16 17 24 #SUP: 2927
8 16 17 29 #SUP: 2629
8 16 17 31 #SUP: 2800
8 16 17 43 #SUP: 2604
8 16 17 66 #SUP: 2647
8 16 18 21 #SUP: 2655
8 16 18 24 #SUP: 2920
8 16 18 29 #SUP: 2622
8 16 18 31 #SUP: 2794
8 16 18 43 #SUP: 2599
8 16 18 66 #SUP: 2640
8 16 21 24 #SUP: 2633
8 16 24 29 #SUP: 2602
8 16 24 31 #SUP: 2771
8 16 24 43 #SUP: 2576
8 16 24 66 #SUP: 2619
8 17 18 21 #SUP: 2715
8 17 18 24 #SUP: 2990
8 17 18 27 #SUP: 2563
8 17 18 29 #SUP: 2687
8 17 18 31 #SUP: 2843
8 17 18 43 #SUP: 2654
8 17 18 66 #SUP: 2710
8 17 21 24 #SUP: 2699
8 17 21 31 #SUP: 2573
8 17 24 27 #SUP: 2549
8 17 24 29 #SUP: 2673
8 17 24 31 #SUP: 2826
8 17 24 43 #SUP: 2636
8 17 24 66 #SUP: 2695
8 17 31 66 #SUP: 2563
8 18 21 24 #SUP: 2686
8 18 21 31 #SUP: 2561
8 18 24 29 #SUP: 2660
8 18 24 31 #SUP: 2814
8 18 24 43 #SUP: 2626
8 18 24 66 #SUP: 2682
8 18 31 66 #SUP: 2551
8 21 24 31 #SUP: 2546
12 14 16 17 #SUP: 2626
12 14 16 18 #SUP: 2624
12 14 17 18 #SUP: 2650
12 15 16 17 #SUP: 3226
12 15 16 18 #SUP: 3220
12 15 16 21 #SUP: 2930
12 15 16 24 #SUP: 2621
12 15 16 27 #SUP: 2802
12 15 16 29 #SUP: 2841
12 15 16 31 #SUP: 3066
12 15 16 41 #SUP: 2556
12 15 16 43 #SUP: 2811
12 15 16 66 #SUP: 2888
12 15 17 18 #SUP: 3300
12 15 17 21 #SUP: 2999
12 15 17 24 #SUP: 2687
12 15 17 27 #SUP: 2865
12 15 17 28 #SUP: 2566
12 15 17 29 #SUP: 2914
12 15 17 31 #SUP: 3117
12 15 17 41 #SUP: 2607
12 15 17 43 #SUP: 2876
12 15 17 66 #SUP: 2968
12 15 18 21 #SUP: 2993
12 15 18 24 #SUP: 2682
12 15 18 27 #SUP: 2860
12 15 18 28 #SUP: 2560
12 15 18 29 #SUP: 2908
12 15 18 31 #SUP: 3112
12 15 18 41 #SUP: 2602
12 15 18 43 #SUP: 2872
12 15 18 66 #SUP: 2962
12 15 21 27 #SUP: 2758
12 15 21 29 #SUP: 2679
12 15 21 31 #SUP: 2841
12 15 21 43 #SUP: 2611
12 15 21 66 #SUP: 2704
12 15 24 31 #SUP: 2548
12 15 27 31 #SUP: 2711
12 15 27 66 #SUP: 2579
12 15 29 31 #SUP: 2749
12 15 29 66 #SUP: 2618
12 15 31 43 #SUP: 2713
12 15 31 66 #SUP: 2799
12 15 43 66 #SUP: 2583
12 16 17 18 #SUP: 4114
12 16 17 21 #SUP: 3733
12 16 17 22 #SUP: 2754
12 16 17 24 #SUP: 3383
12 16 17 25 #SUP: 3112
12 16 17 27 #SUP: 3536
12 16 17 28 #SUP: 3158
12 16 17 29 #SUP: 3631
12 16 17 31 #SUP: 3886
12 16 17 41 #SUP: 3215
12 16 17 43 #SUP: 3587
12 16 17 59 #SUP: 3066
12 16 17 63 #SUP: 2608
12 16 17 66 #SUP: 3732
12 16 18 21 #SUP: 3725
12 16 18 22 #SUP: 2750
12 16 18 24 #SUP: 3376
12 16 18 25 #SUP: 3107
12 16 18 27 #SUP: 3529
12 16 18 28 #SUP: 3150
12 16 18 29 #SUP: 3623
12 16 18 31 #SUP: 3879
12 16 18 41 #SUP: 3208
12 16 18 43 #SUP: 3582
12 16 18 59 #SUP: 3059
12 16 18 63 #SUP: 2603
12 16 18 66 #SUP: 3724
12 16 21 24 #SUP: 3062
12 16 21 25 #SUP: 2755
12 16 21 27 #SUP: 3411
12 16 21 28 #SUP: 2818
12 16 21 29 #SUP: 3338
12 16 21 31 #SUP: 3535
12 16 21 41 #SUP: 2937
12 16 21 43 #SUP: 3247
12 16 21 59 #SUP: 2822
12 16 21 66 #SUP: 3393
12 16 22 31 #SUP: 2649
12 16 24 25 #SUP: 2570
12 16 24 27 #SUP: 2895
12 16 24 28 #SUP: 2584
12 16 24 29 #SUP: 2995
12 16 24 31 #SUP: 3202
12 16 24 41 #SUP: 2651
12 16 24 43 #SUP: 2968
12 16 24 59 #SUP: 2547
12 16 24 66 #SUP: 3045
12 16 25 27 #SUP: 2595
12 16 25 29 #SUP: 2707
12 16 25 31 #SUP: 2914
12 16 25 43 #SUP: 2737
12 16 25 66 #SUP: 2799
12 16 27 28 #SUP: 2665
12 16 27 29 #SUP: 3133
12 16 27 31 #SUP: 3339
12 16 27 41 #SUP: 2792
12 16 27 43 #SUP: 3086
12 16 27 59 #SUP: 2695
12 16 27 66 #SUP: 3210
12 16 28 29 #SUP: 2736
12 16 28 31 #SUP: 3025
12 16 28 43 #SUP: 2760
12 16 28 66 #SUP: 2803
12 16 29 31 #SUP: 3419
12 16 29 41 #SUP: 2861
12 16 29 43 #SUP: 3164
12 16 29 59 #SUP: 2725
12 16 29 66 #SUP: 3290
12 16 31 41 #SUP: 3123
12 16 31 43 #SUP: 3388
12 16 31 59 #SUP: 3001
12 16 31 66 #SUP: 3519
12 16 41 43 #SUP: 2819
12 16 41 59 #SUP: 2681
12 16 41 66 #SUP: 2902
12 16 43 59 #SUP: 2754
12 16 43 66 #SUP: 3250
12 16 59 66 #SUP: 2752
12 17 18 21 #SUP: 3818
12 17 18 22 #SUP: 2800
12 17 18 24 #SUP: 3463
12 17 18 25 #SUP: 3184
12 17 18 27 #SUP: 3617
12 17 18 28 #SUP: 3252
12 17 18 29 #SUP: 3722
12 17 18 31 #SUP: 3948
12 17 18 41 #SUP: 3276
12 17 18 43 #SUP: 3668
12 17 18 59 #SUP: 3112
12 17 18 63 #SUP: 2680
12 17 18 66 #SUP: 3830
12 17 21 24 #SUP: 3137
12 17 21 25 #SUP: 2821
12 17 21 27 #SUP: 3491
12 17 21 28 #SUP: 2907
12 17 21 29 #SUP: 3425
12 17 21 31 #SUP: 3596
12 17 21 41 #SUP: 2997
12 17 21 43 #SUP: 3322
12 17 21 59 #SUP: 2869
12 17 21 66 #SUP: 3486
12 17 22 31 #SUP: 2684
12 17 24 25 #SUP: 2632
12 17 24 27 #SUP: 2967
12 17 24 28 #SUP: 2667
12 17 24 29 #SUP: 3077
12 17 24 31 #SUP: 3261
12 17 24 41 #SUP: 2707
12 17 24 43 #SUP: 3038
12 17 24 59 #SUP: 2592
12 17 24 66 #SUP: 3132
12 17 25 27 #SUP: 2657
12 17 25 28 #SUP: 2551
12 17 25 29 #SUP: 2778
12 17 25 31 #SUP: 2964
12 17 25 43 #SUP: 2799
12 17 25 66 #SUP: 2876
12 17 27 28 #SUP: 2749
12 17 27 29 #SUP: 3215
12 17 27 31 #SUP: 3399
12 17 27 41 #SUP: 2849
12 17 27 43 #SUP: 3155
12 17 27 59 #SUP: 2742
12 17 27 66 #SUP: 3298
12 17 28 29 #SUP: 2831
12 17 28 31 #SUP: 3090
12 17 28 41 #SUP: 2594
12 17 28 43 #SUP: 2843
12 17 28 66 #SUP: 2905
12 17 29 31 #SUP: 3486
12 17 29 41 #SUP: 2926
12 17 29 43 #SUP: 3245
12 17 29 59 #SUP: 2776
12 17 29 66 #SUP: 3389
12 17 31 41 #SUP: 3174
12 17 31 43 #SUP: 3443
12 17 31 59 #SUP: 3047
12 17 31 66 #SUP: 3588
12 17 41 43 #SUP: 2872
12 17 41 59 #SUP: 2730
12 17 41 66 #SUP: 2970
12 17 43 59 #SUP: 2794
12 17 43 66 #SUP: 3336
12 17 59 66 #SUP: 2805
12 18 21 24 #SUP: 3130
12 18 21 25 #SUP: 2816
12 18 21 27 #SUP: 3484
12 18 21 28 #SUP: 2899
12 18 21 29 #SUP: 3417
12 18 21 31 #SUP: 3589
12 18 21 41 #SUP: 2990
12 18 21 43 #SUP: 3317
12 18 21 59 #SUP: 2862
12 18 21 66 #SUP: 3478
12 18 22 31 #SUP: 2680
12 18 24 25 #SUP: 2628
12 18 24 27 #SUP: 2961
12 18 24 28 #SUP: 2660
