72 #SUP: 2345
74 #SUP: 2407
17 #SUP: 2500
31 #SUP: 2526
46 #SUP: 2556
44 #SUP: 2612
64 #SUP: 2631
42 #SUP: 2714
3 #SUP: 2839
25 #SUP: 2860
9 #SUP: 2874
5 #SUP: 2971
48 #SUP: 3013
56 #SUP: 3021
66 #SUP: 3021
34 #SUP: 3040
62 #SUP: 3060
7 #SUP: 3076
36 #SUP: 3099
60 #SUP: 3149
40 #SUP: 3170
29 #SUP: 3181
52 #SUP: 3185
58 #SUP: 3195
17 36 62 #SUP: 2272
17 60 62 #SUP: 2326
17 40 62 #SUP: 2353
17 29 62 #SUP: 2354
17 52 62 #SUP: 2357
17 58 62 #SUP: 2368
17 34 62 #SUP: 2253
7 17 34 #SUP: 2306
17 34 36 #SUP: 2280
17 34 60 #SUP: 2335
17 34 40 #SUP: 2353
17 29 34 #SUP: 2372
17 34 52 #SUP: 2367
17 34 58 #SUP: 2375
17 34 66 #SUP: 2245
7 17 66 #SUP: 2276
17 36 66 #SUP: 2253
17 60 66 #SUP: 2349
17 40 66 #SUP: 2325
17 29 66 #SUP: 2341
17 52 66 #SUP: 2338
17 58 66 #SUP: 2348
17 34 56 #SUP: 2255
17 56 62 #SUP: 2265
7 17 56 #SUP: 2295
17 36 56 #SUP: 2266
17 56 60 #SUP: 2319
17 40 56 #SUP: 2337
17 29 56 #SUP: 2348
17 52 56 #SUP: 2357
17 56 58 #SUP: 2361
7 17 48 #SUP: 2261
17 36 48 #SUP: 2314
17 48 60 #SUP: 2316
17 40 48 #SUP: 2313
17 29 48 #SUP: 2325
17 48 52 #SUP: 2328
17 48 58 #SUP: 2338
5 17 40 #SUP: 2254
5 17 29 #SUP: 2269
5 17 52 #SUP: 2264
5 17 58 #SUP: 2274
9 17 60 #SUP: 2242
9 17 40 #SUP: 2258
9 17 29 #SUP: 2272
9 17 52 #SUP: 2272
9 17 58 #SUP: 2279
3 17 60 #SUP: 2242
3 17 40 #SUP: 2246
3 17 29 #SUP: 2272
3 17 52 #SUP: 2263
3 17 58 #SUP: 2272
31 52 58 #SUP: 2515
29 31 52 #SUP: 2506
29 31 58 #SUP: 2517
29 31 40 #SUP: 2504
31 40 52 #SUP: 2502
31 40 58 #SUP: 2513
31 40 60 #SUP: 2496
29 31 60 #SUP: 2501
31 52 60 #SUP: 2498
31 58 60 #SUP: 2509
31 36 60 #SUP: 2424
31 36 40 #SUP: 2428
29 31 36 #SUP: 2432
31 36 52 #SUP: 2430
31 36 58 #SUP: 2441
7 31 36 #SUP: 2350
7 31 60 #SUP: 2419
7 31 40 #SUP: 2422
7 29 31 #SUP: 2430
7 31 52 #SUP: 2424
7 31 58 #SUP: 2435
7 31 62 #SUP: 2318
31 36 62 #SUP: 2324
31 60 62 #SUP: 2392
31 40 62 #SUP: 2401
29 31 62 #SUP: 2400
31 52 62 #SUP: 2398
31 58 62 #SUP: 2409
31 34 62 #SUP: 2287
7 31 34 #SUP: 2310
31 34 36 #SUP: 2310
31 34 60 #SUP: 2379
31 34 40 #SUP: 2385
29 31 34 #SUP: 2393
31 34 52 #SUP: 2386
31 34 58 #SUP: 2395
31 34 66 #SUP: 2304
31 62 66 #SUP: 2310
7 31 66 #SUP: 2336
31 36 66 #SUP: 2339
31 60 66 #SUP: 2424
31 40 66 #SUP: 2412
29 31 66 #SUP: 2420
31 52 66 #SUP: 2413
31 58 66 #SUP: 2424
31 56 66 #SUP: 2269
31 34 56 #SUP: 2258
31 56 62 #SUP: 2292
7 31 56 #SUP: 2288
31 36 56 #SUP: 2286
31 56 60 #SUP: 2354
31 40 56 #SUP: 2359
29 31 56 #SUP: 2362
31 52 56 #SUP: 2366
31 56 58 #SUP: 2371
31 48 66 #SUP: 2284
31 48 62 #SUP: 2242
7 31 48 #SUP: 2268
31 36 48 #SUP: 2341
31 48 60 #SUP: 2354
31 40 48 #SUP: 2346
29 31 48 #SUP: 2350
31 48 52 #SUP: 2348
31 48 58 #SUP: 2359
5 31 66 #SUP: 2284
5 31 34 #SUP: 2287
5 31 62 #SUP: 2271
5 7 31 #SUP: 2281
5 31 36 #SUP: 2282
5 31 60 #SUP: 2350
5 31 40 #SUP: 2357
5 29 31 #SUP: 2363
5 31 52 #SUP: 2356
5 31 58 #SUP: 2367
9 31 60 #SUP: 2252
9 31 40 #SUP: 2258
9 29 31 #SUP: 2265
9 31 52 #SUP: 2261
9 31 58 #SUP: 2269
3 31 66 #SUP: 2274
3 31 34 #SUP: 2247
3 31 62 #SUP: 2251
3 7 31 #SUP: 2289
3 31 36 #SUP: 2277
3 31 60 #SUP: 2347
3 31 40 #SUP: 2347
3 29 31 #SUP: 2360
3 31 52 #SUP: 2351
3 31 58 #SUP: 2360
31 42 60 #SUP: 2249
31 40 42 #SUP: 2245
29 31 42 #SUP: 2252
31 42 52 #SUP: 2252
31 42 58 #SUP: 2258
46 52 58 #SUP: 2544
29 46 52 #SUP: 2530
29 46 58 #SUP: 2540
29 40 46 #SUP: 2517
40 46 52 #SUP: 2521
40 46 58 #SUP: 2531
40 46 60 #SUP: 2494
29 46 60 #SUP: 2504
46 52 60 #SUP: 2506
46 58 60 #SUP: 2516
36 46 60 #SUP: 2434
36 40 46 #SUP: 2449
29 36 46 #SUP: 2458
36 46 52 #SUP: 2462
36 46 58 #SUP: 2472
7 36 46 #SUP: 2353
7 46 60 #SUP: 2399
7 40 46 #SUP: 2412
7 29 46 #SUP: 2429
7 46 52 #SUP: 2425
7 46 58 #SUP: 2435
7 46 62 #SUP: 2329
36 46 62 #SUP: 2366
46 60 62 #SUP: 2411
40 46 62 #SUP: 2436
29 46 62 #SUP: 2434
46 52 62 #SUP: 2438
46 58 62 #SUP: 2449
34 46 62 #SUP: 2323
7 34 46 #SUP: 2319
34 36 46 #SUP: 2346
34 46 60 #SUP: 2392
34 40 46 #SUP: 2408
29 34 46 #SUP: 2425
34 46 52 #SUP: 2420
34 46 58 #SUP: 2428
34 46 66 #SUP: 2314
46 62 66 #SUP: 2324
7 46 66 #SUP: 2310
36 46 66 #SUP: 2342
46 60 66 #SUP: 2425
40 46 66 #SUP: 2403
29 46 66 #SUP: 2417
46 52 66 #SUP: 2414
46 58 66 #SUP: 2424
46 56 66 #SUP: 2274
34 46 56 #SUP: 2293
46 56 62 #SUP: 2322
7 46 56 #SUP: 2303
36 46 56 #SUP: 2322
46 56 60 #SUP: 2366
40 46 56 #SUP: 2382
29 46 56 #SUP: 2390
46 52 56 #SUP: 2400
46 56 58 #SUP: 2404
46 48 56 #SUP: 2253
46 48 66 #SUP: 2304
34 46 48 #SUP: 2277
46 48 62 #SUP: 2297
7 46 48 #SUP: 2284
36 46 48 #SUP: 2382
46 48 60 #SUP: 2385
40 46 48 #SUP: 2380
29 46 48 #SUP: 2389
46 48 52 #SUP: 2393
46 48 58 #SUP: 2403
5 46 66 #SUP: 2281
5 34 46 #SUP: 2310
5 46 62 #SUP: 2284
5 7 46 #SUP: 2273
5 36 46 #SUP: 2302
5 46 60 #SUP: 2346
5 40 46 #SUP: 2366
5 29 46 #SUP: 2378
5 46 52 #SUP: 2374
5 46 58 #SUP: 2384
9 40 46 #SUP: 2246
9 29 46 #SUP: 2258
9 46 52 #SUP: 2258
9 46 58 #SUP: 2265
25 36 46 #SUP: 2241
25 46 60 #SUP: 2275
25 40 46 #SUP: 2276
25 29 46 #SUP: 2288
25 46 52 #SUP: 2290
25 46 58 #SUP: 2299
3 29 46 #SUP: 2251
3 46 52 #SUP: 2242
3 46 58 #SUP: 2251
44 52 58 #SUP: 2600
29 44 52 #SUP: 2586
29 44 58 #SUP: 2596
29 40 44 #SUP: 2571
40 44 52 #SUP: 2575
40 44 58 #SUP: 2585
40 44 60 #SUP: 2540
29 44 60 #SUP: 2552
44 52 60 #SUP: 2554
44 58 60 #SUP: 2564
36 44 60 #SUP: 2478
36 40 44 #SUP: 2499
29 36 44 #SUP: 2510
36 44 52 #SUP: 2514
36 44 58 #SUP: 2524
7 36 44 #SUP: 2413
7 44 60 #SUP: 2455
7 40 44 #SUP: 2474
7 29 44 #SUP: 2493
7 44 52 #SUP: 2489
7 44 58 #SUP: 2499
7 44 62 #SUP: 2410
36 44 62 #SUP: 2435
44 60 62 #SUP: 2476
40 44 62 #SUP: 2507
29 44 62 #SUP: 2507
44 52 62 #SUP: 2511
44 58 62 #SUP: 2522
34 44 62 #SUP: 2391
7 34 44 #SUP: 2378
34 36 44 #SUP: 2393
34 44 60 #SUP: 2435
34 40 44 #SUP: 2457
29 34 44 #SUP: 2476
34 44 52 #SUP: 2471
34 44 58 #SUP: 2479
34 44 66 #SUP: 2338
44 62 66 #SUP: 2371
7 44 66 #SUP: 2346
36 44 66 #SUP: 2367
44 60 66 #SUP: 2454
40 44 66 #SUP: 2430
29 44 66 #SUP: 2446
44 52 66 #SUP: 2443
44 58 66 #SUP: 2453
44 56 66 #SUP: 2313
34 44 56 #SUP: 2354
44 56 62 #SUP: 2405
7 44 56 #SUP: 2375
36 44 56 #SUP: 2384
44 56 60 #SUP: 2424
40 44 56 #SUP: 2446
29 44 56 #SUP: 2456
44 52 56 #SUP: 2466
44 56 58 #SUP: 2470
44 48 56 #SUP: 2298
44 48 66 #SUP: 2316
34 44 48 #SUP: 2307
44 48 62 #SUP: 2349
7 44 48 #SUP: 2327
36 44 48 #SUP: 2415
44 48 60 #SUP: 2412
40 44 48 #SUP: 2413
29 44 48 #SUP: 2424
44 48 52 #SUP: 2428
44 48 58 #SUP: 2438
5 44 48 #SUP: 2288
5 44 56 #SUP: 2320
5 44 66 #SUP: 2330
5 34 44 #SUP: 2379
5 44 62 #SUP: 2377
5 7 44 #SUP: 2357
5 36 44 #SUP: 2374
5 44 60 #SUP: 2414
5 40 44 #SUP: 2440
5 29 44 #SUP: 2454
5 44 52 #SUP: 2450
5 44 58 #SUP: 2460
9 44 56 #SUP: 2257
9 34 44 #SUP: 2251
9 44 62 #SUP: 2270
7 9 44 #SUP: 2242
9 36 44 #SUP: 2266
9 44 60 #SUP: 2314
9 40 44 #SUP: 2331
9 29 44 #SUP: 2345
9 44 52 #SUP: 2345
9 44 58 #SUP: 2352
25 44 48 #SUP: 2247
25 44 62 #SUP: 2270
7 25 44 #SUP: 2242
25 36 44 #SUP: 2292
25 44 60 #SUP: 2324
25 40 44 #SUP: 2326
25 29 44 #SUP: 2340
25 44 52 #SUP: 2342
25 44 58 #SUP: 2351
3 40 44 #SUP: 2242
3 29 44 #SUP: 2268
3 44 52 #SUP: 2259
3 44 58 #SUP: 2268
29 42 44 #SUP: 2238
42 44 52 #SUP: 2244
42 44 58 #SUP: 2249
52 58 64 #SUP: 2629
29 52 64 #SUP: 2615
29 58 64 #SUP: 2615
29 40 64 #SUP: 2615
40 52 64 #SUP: 2629
40 58 64 #SUP: 2629
40 60 64 #SUP: 2584
29 60 64 #SUP: 2571
52 60 64 #SUP: 2583
58 60 64 #SUP: 2583
36 60 64 #SUP: 2504
36 40 64 #SUP: 2550
29 36 64 #SUP: 2536
36 52 64 #SUP: 2550
36 58 64 #SUP: 2550
7 36 64 #SUP: 2438
7 60 64 #SUP: 2473
7 40 64 #SUP: 2517
7 29 64 #SUP: 2511
7 52 64 #SUP: 2517
7 58 64 #SUP: 2517
7 62 64 #SUP: 2411
36 62 64 #SUP: 2444
60 62 64 #SUP: 2478
40 62 64 #SUP: 2524
29 62 64 #SUP: 2509
52 62 64 #SUP: 2523
58 62 64 #SUP: 2524
34 62 64 #SUP: 2428
7 34 64 #SUP: 2426
34 36 64 #SUP: 2451
34 60 64 #SUP: 2486
34 40 64 #SUP: 2530
29 34 64 #SUP: 2527
34 52 64 #SUP: 2530
34 58 64 #SUP: 2530
34 64 66 #SUP: 2407
62 64 66 #SUP: 2396
7 64 66 #SUP: 2389
36 64 66 #SUP: 2417
60 64 66 #SUP: 2497
40 64 66 #SUP: 2497
29 64 66 #SUP: 2489
52 64 66 #SUP: 2496
58 64 66 #SUP: 2496
56 64 66 #SUP: 2364
34 56 64 #SUP: 2404
56 62 64 #SUP: 2420
7 56 64 #SUP: 2398
36 56 64 #SUP: 2418
56 60 64 #SUP: 2451
40 56 64 #SUP: 2497
29 56 64 #SUP: 2483
52 56 64 #SUP: 2497
56 58 64 #SUP: 2497
48 56 64 #SUP: 2345
48 64 66 #SUP: 2373
34 48 64 #SUP: 2378
48 62 64 #SUP: 2371
7 48 64 #SUP: 2365
36 48 64 #SUP: 2455
48 60 64 #SUP: 2451
40 48 64 #SUP: 2477
29 48 64 #SUP: 2463
48 52 64 #SUP: 2477
48 58 64 #SUP: 2477
5 48 64 #SUP: 2336
5 56 64 #SUP: 2356
5 64 66 #SUP: 2369
5 34 64 #SUP: 2430
5 62 64 #SUP: 2393
5 7 64 #SUP: 2384
5 36 64 #SUP: 2409
5 60 64 #SUP: 2442
5 40 64 #SUP: 2488
5 29 64 #SUP: 2482
5 52 64 #SUP: 2488
5 58 64 #SUP: 2488
5 9 64 #SUP: 2248
9 56 64 #SUP: 2264
9 64 66 #SUP: 2245
9 34 64 #SUP: 2290
9 62 64 #SUP: 2267
7 9 64 #SUP: 2253
9 36 64 #SUP: 2285
9 60 64 #SUP: 2326
9 40 64 #SUP: 2365
9 29 64 #SUP: 2357
9 52 64 #SUP: 2364
9 58 64 #SUP: 2364
25 36 64 #SUP: 2268
25 60 64 #SUP: 2298
25 40 64 #SUP: 2325
25 29 64 #SUP: 2314
25 52 64 #SUP: 2325
25 58 64 #SUP: 2325
3 56 64 #SUP: 2243
3 64 66 #SUP: 2254
3 34 64 #SUP: 2271
3 62 64 #SUP: 2261
3 7 64 #SUP: 2279
3 36 64 #SUP: 2276
3 60 64 #SUP: 2319
3 40 64 #SUP: 2352
3 29 64 #SUP: 2353
3 52 64 #SUP: 2352
3 58 64 #SUP: 2353
5 42 64 #SUP: 2329
42 48 64 #SUP: 2329
42 56 64 #SUP: 2335
42 64 66 #SUP: 2379
34 42 64 #SUP: 2374
42 62 64 #SUP: 2359
7 42 64 #SUP: 2359
36 42 64 #SUP: 2388
42 60 64 #SUP: 2438
40 42 64 #SUP: 2464
29 42 64 #SUP: 2452
42 52 64 #SUP: 2463
42 58 64 #SUP: 2463
42 52 58 #SUP: 2707
29 42 52 #SUP: 2696
29 42 58 #SUP: 2701
29 40 42 #SUP: 2685
40 42 52 #SUP: 2691
40 42 58 #SUP: 2696
40 42 60 #SUP: 2671
29 42 60 #SUP: 2678
42 52 60 #SUP: 2682
42 58 60 #SUP: 2687
36 42 60 #SUP: 2600
36 40 42 #SUP: 2609
29 36 42 #SUP: 2614
36 42 52 #SUP: 2620
36 42 58 #SUP: 2625
7 36 42 #SUP: 2515
7 42 60 #SUP: 2579
7 40 42 #SUP: 2586
7 29 42 #SUP: 2599
7 42 52 #SUP: 2597
7 42 58 #SUP: 2602
7 42 62 #SUP: 2487
36 42 62 #SUP: 2510
42 60 62 #SUP: 2572
40 42 62 #SUP: 2588
29 42 62 #SUP: 2586
42 52 62 #SUP: 2592
42 58 62 #SUP: 2598
34 42 62 #SUP: 2490
7 34 42 #SUP: 2500
34 36 42 #SUP: 2514
34 42 60 #SUP: 2578
34 40 42 #SUP: 2588
29 34 42 #SUP: 2598
34 42 52 #SUP: 2597
34 42 58 #SUP: 2601
34 42 66 #SUP: 2507
42 62 66 #SUP: 2502
7 42 66 #SUP: 2505
36 42 66 #SUP: 2524
42 60 66 #SUP: 2612
40 42 66 #SUP: 2596
29 42 66 #SUP: 2604
42 52 66 #SUP: 2606
42 58 66 #SUP: 2611
42 56 66 #SUP: 2468
34 42 56 #SUP: 2470
42 56 62 #SUP: 2483
7 42 56 #SUP: 2474
36 42 56 #SUP: 2482
42 56 60 #SUP: 2544
40 42 56 #SUP: 2554
29 42 56 #SUP: 2558
42 52 56 #SUP: 2565
42 56 58 #SUP: 2569
42 48 56 #SUP: 2420
42 48 66 #SUP: 2483
34 42 48 #SUP: 2452
42 48 62 #SUP: 2448
7 42 48 #SUP: 2453
36 42 48 #SUP: 2539
42 48 60 #SUP: 2550
40 42 48 #SUP: 2547
29 42 48 #SUP: 2552
42 48 52 #SUP: 2558
42 48 58 #SUP: 2563
5 42 48 #SUP: 2412
5 42 56 #SUP: 2418
5 42 66 #SUP: 2475
5 34 42 #SUP: 2494
5 42 62 #SUP: 2459
5 7 42 #SUP: 2459
5 36 42 #SUP: 2474
5 42 60 #SUP: 2536
5 40 42 #SUP: 2548
5 29 42 #SUP: 2556
5 42 52 #SUP: 2556
5 42 58 #SUP: 2561
5 9 42 #SUP: 2316
9 42 48 #SUP: 2296
9 42 56 #SUP: 2345
9 42 66 #SUP: 2348
9 34 42 #SUP: 2358
9 42 62 #SUP: 2338
7 9 42 #SUP: 2336
9 36 42 #SUP: 2358
9 42 60 #SUP: 2423
9 40 42 #SUP: 2431
9 29 42 #SUP: 2438
9 42 52 #SUP: 2441
9 42 58 #SUP: 2445
5 25 42 #SUP: 2278
25 42 48 #SUP: 2312
25 42 56 #SUP: 2282
25 42 66 #SUP: 2335
25 34 42 #SUP: 2311
25 42 62 #SUP: 2312
7 25 42 #SUP: 2307
25 36 42 #SUP: 2350
25 42 60 #SUP: 2405
25 40 42 #SUP: 2399
25 29 42 #SUP: 2406
25 42 52 #SUP: 2411
25 42 58 #SUP: 2415
3 5 42 #SUP: 2282
3 42 48 #SUP: 2277
3 42 56 #SUP: 2299
3 42 66 #SUP: 2344
3 34 42 #SUP: 2314
3 42 62 #SUP: 2313
3 7 42 #SUP: 2339
3 36 42 #SUP: 2327
3 42 60 #SUP: 2398
3 40 42 #SUP: 2394
3 29 42 #SUP: 2411
3 42 52 #SUP: 2406
3 42 58 #SUP: 2411
3 52 58 #SUP: 2830
3 29 52 #SUP: 2830
3 29 58 #SUP: 2839
3 29 40 #SUP: 2813
3 40 52 #SUP: 2804
3 40 58 #SUP: 2813
3 40 60 #SUP: 2780
3 29 60 #SUP: 2805
3 52 60 #SUP: 2796
3 58 60 #SUP: 2805
3 36 60 #SUP: 2712
3 36 40 #SUP: 2720
3 29 36 #SUP: 2746
3 36 52 #SUP: 2737
